-872.474 -18775.8 -12383.5 13721 20692.2 -25952.4 -37601.2 8464.6 -33380.5 -38661.7 7642.62 -4975.52 -5811.49 
711.062 15305.4 10095.5 -11184.2 -16865.8 21155.3 30648.3 -6899.25 27209.8 31515 -6229.4 4055.87 4736.98 
-564.044 -12136.9 -8006.18 8870.45 13375.6 -16776.4 -24306.6 5472.55 -21579.1 -24993.7 4940.61 -3217.29 -3756.37 
-786.088 -16895 -11144.2 12346.9 18620.6 -23353.4 -33834.6 7618.31 -30037.7 -34790.3 6876.5 -4477.22 -5229.42 
-634.648 -13660.1 -9010.99 9984.09 15054.2 -18881.8 -27356 6159.63 -24287.3 -28128.3 5560.26 -3620.38 -4229.28 
-1472.97 -31703.9 -20911.9 23169.9 34939.9 -43820.5 -63488.3 14293.3 -56363.3 -65281.7 12905.3 -8401.68 -9812.31 
1360.64 29291.4 19320.8 -21406.4 -32282.5 40488.7 58659.1 -13207.1 52076.2 60315.6 -11922.3 7762.21 9066.51 
-1241.53 -26731.4 -17632.9 19536.5 29460 -36949.9 -53533.2 12052.8 -47526.3 -55046.7 10881.8 -7083.9 -8273.68 
-1285.18 -27641.7 -18232 20201.1 30462.2 -38207 -55354.5 12462.4 -49141.6 -56917.3 11250.6 -7325.57 -8556.66 
547.856 11794.1 7778.57 -8619.51 -12996.7 16302.6 23617.9 -5317.2 20966.5 24285.1 -4801.29 3125.5 3649.65 
-632.137 -13620.2 -8983.22 9953.76 15009.2 -18824.7 -27273.9 6140.41 -24213.2 -28044.1 5542.94 -3610.29 -4215.54 
