3616.65 -5828.87 -7176.84 21957.2 20992 22004.2 7202.89 -20863.2 -5321.58 -16140.1 11075.9 -13506.3 -15919.1 -761.307 4651.73 20587.9 -13708 
104.687 -169.142 -208.349 636.905 608.912 638.836 209.205 -604.464 -155.199 -468.417 321.184 -392.781 -460.993 -22.6328 135.838 598.162 -397.407 
122.406 -198.324 -244.201 747.434 713.488 748.892 245.574 -710.506 -181.536 -549.323 377.451 -459.38 -541.593 -25.6231 159.266 699.916 -466.571 
1795.77 -2894.48 -3562.68 10903.8 10424.4 10926.2 3576.42 -10360.5 -2643.02 -8015.37 5500.37 -6707.83 -7904.81 -377.088 2309.6 10222 -6805.9 
-4407.03 7102.2 8742.95 -26749.8 -25575.5 -26808.5 -8775.55 25416.9 6482.15 19663.5 -13492.8 16455.1 19395.6 928.031 -5666.5 -25080.9 16700.5 
535.572 -862.464 -1061.93 3250.37 3108.13 3256.53 1066.46 -3089.25 -788.021 -2389.52 1639.08 -1998.44 -2355.87 -112.067 688.886 3047.26 -2029.37 
1892.61 -3048.11 -3752.42 11484.1 10979.1 11509.3 3766.09 -10911.7 -2782.8 -8440.94 5792.56 -7064.26 -8326.31 -397.627 2432.29 10768.7 -7169.91 
1164.67 -1876.5 -2311.6 7070.07 6759.22 7085.47 2318.7 -6718.45 -1713.57 -5196.73 3567.36 -4349.28 -5126.05 -245.917 1497.23 6629.91 -4413.63 
-476.597 769.396 946.66 -2899.1 -2770.99 -2905.58 -951.246 2754.68 702.898 2130.62 -1462.43 1782.95 2102.36 100.777 -613.551 -2718.42 1808.86 
633.98 -1020.66 -1257.06 3847.74 3678.74 3856.04 1261.72 -3656.94 -931.748 -2828.03 1940.89 -2366.31 -2790.06 -134.101 814.385 3608.75 -2401.98 
811.07 -1306.85 -1608.71 4920.52 4704.56 4930.55 1613.76 -4674.77 -1192.18 -3616.39 2483.09 -3026.97 -3568.72 -171.355 1042.99 4612.77 -3071.72 
1676.44 -2702.29 -3327.58 10180.9 9732.92 10201.9 3339.64 -9673.15 -2466.06 -7482.51 5136.17 -6263.35 -7381.12 -352.893 2157.08 9544.57 -6355.89 
3782.34 -6094.5 -7501.63 22953.4 21945.2 23003.2 7529.81 -21810.1 -5561.69 -16872 11578.3 -14120.7 -16643.1 -796.44 4862.44 21522.2 -14330.2 
