-1914.77 1496.98 -2641.42 -1076.16 1629.39 -3953 -3613.41 3330.42 1323.72 -53.0905 -1462.36 1662.84 3741.01 -3176.13 3264.23 3323.8 -2927.49 672.014 -2336.64 -3691.75 -2225.55 2650.75 -3833.05 
692.747 -541.235 956.783 390.419 -590.103 1429.15 1306.8 -1204.79 -478.801 19.7907 528.687 -601.806 -1352.35 1147.87 -1180.84 -1203.42 1060.19 -242.304 845.893 1336.83 805.517 -958.513 1387.75 
976.614 -763.054 1346.25 549.585 -831.044 2014.32 1842.62 -1697.18 -674.779 26.6812 745.066 -848.188 -1906.14 1618.08 -1664.91 -1695.08 1492.92 -341.555 1190.31 1882.22 1134.64 -1351.01 1953.09 
1528.28 -1194.61 2110.84 860.068 -1300.8 3157.08 2886.28 -2660.93 -1056.75 42.494 1168.43 -1327.68 -2986.94 2536.05 -2607.21 -2655.48 2338.39 -536.414 1865.25 2949.91 1777.71 -2117.93 3061.4 
2502 -1957.72 3454.9 1407.28 -2129.92 5168.35 4724.39 -4352.92 -1731.35 69.7456 1913.12 -2172.53 -4890.13 4150.39 -4268.21 -4344.49 3827.91 -878.206 3054.41 4827.93 2910.33 -3465.07 5011.95 
815.392 -637.09 1123.39 458.99 -692.842 1681.77 1537.74 -1416.09 -563.917 22.9174 621.685 -706.878 -1592.33 1351.13 -1390.05 -1414.48 1245.24 -285.868 994.267 1570.51 947.238 -1127.19 1630.71 
-1675.07 1310.12 -2311.65 -941.832 1424.92 -3458.98 -3162.11 2913.36 1157.62 -46.397 -1281.29 1454.53 3272.25 -2779.41 2856.7 2908.67 -2562.81 586.676 -2044.77 -3231.07 -1947.93 2318.82 -3355.5 
276.005 -216.087 380.34 155.571 -234.848 569.825 519.73 -479.355 -190.584 6.87365 210.973 -240.182 -538.909 457.944 -469.341 -477.742 420.517 -95.7671 336.804 532.261 320.402 -382.424 551.855 
-1152.73 900.572 -1591.37 -649.204 981.328 -2379.92 -2175.83 2004.99 796.435 -32.5724 -880.509 1001.31 2251.15 -1912.21 1965.14 2000.34 -1762.69 403.8 -1406.03 -2223.76 -1340.53 1596.22 -2309.07 
-2085.58 1631.71 -2879.27 -1173.69 1774.88 -4309.13 -3938.5 3629 1443.39 -56.786 -1594.99 1812.23 4076.12 -3462 3557.65 3622.56 -3191.11 731.163 -2545.39 -4023.98 -2426.08 2888.26 -4178.51 
1471.09 -1150.46 2030.55 828.383 -1251.82 3038.2 2777.87 -2559.39 -1017.4 39.6539 1125.49 -1277.29 -2875.27 2441.53 -2508.53 -2554.3 2251.28 -515.088 1796.3 2837.79 1710.85 -2037.65 2946.78 
780.253 -609.755 1076.91 438.125 -664.508 1611.36 1472.25 -1357.15 -540.209 21.7868 595.628 -676.537 -1523.05 1293.95 -1331.02 -1355.09 1193.25 -274.347 951.244 1504.77 907.592 -1079.9 1561.93 
831.596 -650.545 1148.58 468.287 -708.434 1717.41 1571.65 -1448.64 -575.473 22.2944 636.345 -722.338 -1624.91 1380 -1418.36 -1444.46 1272.13 -292.245 1016.14 1604.38 968.13 -1152.8 1665.9 
474.949 -371.47 655.938 267.616 -404.57 980.504 896.428 -826.665 -327.587 12.0987 363.284 -413.105 -928.002 787.379 -809.469 -824.995 726.201 -166.372 580.271 915.424 551.783 -658.475 950.556 
395.966 -310.725 547.864 223.761 -337.023 819.327 749.754 -690.574 -274.929 11.4559 302.392 -343.985 -774.356 658.925 -676.612 -688.188 607.254 -139.159 483.601 764.97 460.378 -549.531 795.449 
1657.84 -1297.27 2289.8 933.393 -1412.35 3425.62 3131.12 -2886.76 -1147.83 45.5887 1268.89 -1439.87 -3240.88 2752.28 -2828.43 -2880.32 2537.3 -582.502 2024.43 3200.62 1929.02 -2297.55 3322.42 
-21.2334 15.9398 -30.6116 -12.3508 18.8488 -43.8368 -40.14 38.3777 14.0345 -1.06311 -15.5135 18.8987 41.5821 -35.181 36.8794 37.3024 -33.5905 7.47544 -25.6143 -41.7032 -24.2873 29.697 -44.0386 
1216.36 -950.307 1678.78 683.168 -1033.46 2509.66 2294.38 -2115.07 -840.232 33.2309 929.857 -1055.54 -2374.92 2015.79 -2073.88 -2110.52 1859.81 -426.795 1483.65 2344.76 1413.66 -1683.05 2433.71 
-2017.37 1575.91 -2782.96 -1133.98 1715.45 -4163.71 -3807.99 3508.94 1394.29 -56.4451 -1540.96 1750.62 3940.7 -3344.61 3439.75 3501.97 -3084.44 708.013 -2461.72 -3890.27 -2344.79 2791.79 -4038.76 
