-39518.1 -99278.7 -203320 223942 -194196 178188 -18856.5 
-22939.1 -57627 -118019 129988 -112723 103431 -10945.1 
3172.23 7969.95 16323.2 -17979.7 15589.9 -14306.1 1513.37 
-49725.5 -124920 -255830 281778 -244351 224209 -23725.2 
31953 80271.7 164395 -181068 157018 -144074 15246.5 
