-137311 188194 -155294 236550 -45864.4 188494 64524.4 -257575 122996 37853.1 2107.67 
-48275.2 66164.4 -54596.3 83164.2 -16124.8 66269.2 22685.5 -90557.1 43241.8 13307.3 740.457 
74870.9 -102616 84675.8 -128983 25008.7 -102779 -35184.1 140448 -67065.1 -20640.3 -1148.93 
-46700.3 64006.5 -52815.8 80451.5 -15598.6 64108.1 21944.6 -87602.4 41831.9 12874 716.603 
469.662 -644.536 531.663 -809.476 156.506 -645.239 -221.398 881.439 -421.781 -129.125 -7.31283 
-77202.2 105812 -87313.3 132999 -25785.8 105981 36279.6 -144821 69154.5 21283.3 1184.67 
-58790.4 80578.1 -66491 101280 -19637.1 80705.3 27626.8 -110284 52661.2 16206.8 902.869 
