-11655.7 6952.16 1694.71 4163.8 6223.42 -9528.42 6756.15 -8246.07 12013 -2581.98 5369.77 7434.12 -8649.39 9344.27 3341.5 -432.778 -3092.63 
-12334.6 7356.29 1792.67 4406.33 6586.16 -10083.2 7149.88 -8726.64 12714.1 -2731.77 5682.24 7866.63 -9152.3 9887.92 3536.68 -457.648 -3273.52 
27622.9 -16474.6 -4016.4 -9867.48 -14747.4 22580.5 -16010.2 19541.7 -28470.4 6118.42 -12722.8 -17616.2 20497.9 -22142.1 -7920.01 1027.64 7330.47 
16054.5 -9576.53 -2334.39 -5735.34 -8572.62 13126.1 -9305.67 11358.4 -16547.6 3555.74 -7395.68 -10239 11914.4 -12870.4 -4604.28 597.276 4261 
18837.6 -11234.9 -2739.1 -6730.56 -10057.9 15399.8 -10919.1 13326 -19416.6 4171.37 -8677.04 -12013.4 13980 -15101.2 -5402.39 700.282 4999.57 
17274.9 -10304.6 -2511.11 -6170.94 -9223.96 14122.5 -10012.7 12222.2 -17805.2 3827.16 -7957.72 -11017.4 12819.4 -13847.8 -4954.31 641.732 4584.93 
-19365.3 11549.9 2815.08 6919.65 10340.2 -15831 11224.5 -13699.3 19960.3 -4288.6 8920.52 12349.9 -14370.3 15524.9 5552.92 -719.09 -5138.42 
-1941.15 1158.11 282.442 693.296 1036.66 -1587.24 1125.42 -1373.29 2000.83 -430.108 893.901 1238.72 -1440.53 1557.28 556.55 -71.2577 -516.117 
-26686.8 15916.4 3879.76 9534.79 14248.1 -21816.4 15468.3 -18879.3 27504 -5909.6 12291.9 17018.4 -19803 21393.2 7652.27 -991.792 -7080.32 
36082.5 -21520.1 -5246.74 -12890.7 -19264.2 29497.7 -20912.2 25524.9 -37189.3 7991.39 -16620.5 -23011.1 26775.3 -28923.9 -10345.9 1342.31 9573.67 
20958.3 -12500.2 -3046.21 -7487.61 -11189.5 17133.3 -12146.4 14825.3 -21600 4641.43 -9654.29 -13364.8 15552.1 -16800.8 -6010.56 778.276 5560.92 
8826.2 -5264.06 -1282.79 -3153.54 -4712.79 7214.83 -5115.24 6243.67 -9097.05 1954.43 -4065.11 -5629.13 6549.62 -7074.54 -2531.43 327.988 2341.35 
275.83 -163.717 -39.5365 -98.6884 -147.193 226.517 -159.217 194.476 -285.437 61.6747 -127.99 -175.484 204.687 -221.351 -78.5894 9.90919 74.0099 
