-15566.9 20991.5 -15305.8 23247.7 23067.7 6285.76 25355 
16226.4 -21883.3 15954.8 -24233.6 -24046.2 -6552.5 -26432.8 
169861 -229060 167017 -253669 -251714 -68585.1 -276680 
115019 -155105 113093 -171767 -170444 -46441.6 -187349 
-11197.2 15098.5 -11008.3 16720.7 16592.2 4519.98 18237.3 
