14503 9404.05 -14706.3 20169.3 -7095.39 5554.14 -33062.7 11542.3 -16651.2 -2572.29 3843.46 -15981.2 -3613.77 
6643.28 4308.66 -6736.99 9241.29 -3250.62 2544.2 -15147.5 5287.59 -7628.84 -1179.7 1760.12 -7321.56 -1656.25 
14689.6 9524.02 -14895.5 20429.6 -7186.18 5624.5 -33489.2 11690.5 -16867.2 -2606.62 3893.12 -16186.5 -3660.04 
-10873.4 -7050.38 11025.7 -15121.8 5320.29 -4162.79 24788.6 -8654.18 12484.8 1929.81 -2882.87 11981.8 2709.72 
6198.06 4019.59 -6286.58 8620.67 -3033.32 2372.88 -14131.5 4934.56 -7117.01 -1100.4 1643.68 -6829.67 -1543.64 
11401.4 7392.71 -11561.9 15857.6 -5579.38 4366.06 -25994.3 9074.59 -13092.8 -2021.9 3022.68 -12565.2 -2841.73 
8129.4 5270.93 -8243.23 11306.8 -3977.92 3113.62 -18533.5 6470.93 -9333.77 -1442.51 2155.39 -8957.19 -2025.96 
-14904 -9665.18 15112.4 -20729 7291.19 -5706.61 33977.7 -11861 17112.3 2643.89 -3950.97 16423.7 3713.74 
9260.04 6005.54 -9391.61 12880.3 -4531.09 3546.7 -21113.2 7371.1 -10633.6 -1642.57 2455.3 -10204.5 -2307.77 
1397.88 906.078 -1417.98 1944.94 -683.568 535.182 -3186.49 1112.82 -1604.03 -247.668 370.409 -1541.19 -348.754 
7914.98 5132.98 -8026.41 11008.9 -3873.42 3031.29 -18044.2 6298.92 -9088.57 -1404.21 2098.87 -8721.68 -1972.58 
