-31336.6 40371.1 25082.4 -4148.37 48521.7 48436.6 8526.45 -34256.1 -63193.2 16263.7 -42327 26972.7 20829 
30872.5 -39772.8 -24711.1 4086.27 -47804.5 -47718.9 -8398.52 33748.8 62257.5 -16022.8 41701.3 -26571.8 -20521.5 
37912.7 -48840.5 -30344.9 5017.7 -58704.3 -58598.8 -10314.9 41443.8 76451.9 -19676.9 51210 -32632.1 -25199.8 
46166.4 -59477.5 -36953.7 6109.3 -71486.1 -71358.6 -12561.1 50467.9 93100.5 -23961 62359.8 -39736.9 -30686.9 
5540.39 -7138.39 -4434.67 733.203 -8578.29 -8562.87 -1506.81 6057.02 11173.7 -2874.86 7483.47 -4768.17 -3683.27 
-16364 21082.5 13099.6 -2165.91 25340.8 25294.8 4451.57 -17889.8 -33000.9 8493.93 -22104.8 14086.5 10878.5 
2001.79 -2577.36 -1601.22 264.269 -3099.04 -3093.64 -545.349 2187.51 4034.21 -1038.42 2702.14 -1721.3 -1330.03 
-21931.1 28253.6 17553.7 -2902.86 33958.5 33897.3 5966.88 -23973.2 -44225.3 11381.1 -29621.8 18875.9 14577.5 
-27573 35522.8 22070.5 -3649.01 42695.5 42618.7 7501.4 -30142.8 -55604.3 14310.9 -37245.5 23733 18329.3 
29105.5 -37496.5 -23297.6 3851.33 -45067.7 -44988.1 -7918.8 31817.3 58694.7 -15105.5 39315.4 -25052.1 -19347.9 
49917.7 -64310.7 -39957.1 6605.58 -77295.9 -77158.9 -13580.2 54567.6 100666 -25909 67428.1 -42965.5 -33180.7 
