93987.1 48673.1 36854.5 -45606.1 53699.4 -71425.4 78592.1 -176901 -102023 46507.5 1843.82 
287701 148991 112815 -139604 164382 -218639 240575 -541510 -312301 142364 5646.77 
95538.3 49477 37461.6 -46358 54587.5 -72604.7 79888.5 -179824 -103708 47275.5 1874.56 
-102663 -53166.6 -40257.3 49816.4 -58658.3 78019 -85847 193234 111441 -50801.4 -2015.45 
-27589.3 -14288.4 -10818.3 13388.1 -15764.3 20967.2 -23071.1 51930.3 29948.6 -13652.7 -542.372 
45534.8 23580.7 17856.1 -22094.2 26016.7 -34605.1 38075.6 -85705.4 -49427.9 22532.1 894.461 
25055.7 12975.3 9825.77 -12157.4 14315.6 -19040.6 20951.1 -47160.9 -27197.5 12399.3 490.956 
