37372 -44773.9 58300.9 -35388.7 -75830.6 64595.8 3636.77 35827.5 -109528 32296 -57555.3 7309.63 -15624.4 
47145.1 -56481.3 73546.6 -44641.7 -95658.7 81487.3 4586.8 45194.4 -138170 40741.1 -72605.8 9221.29 -19711.2 
42702.8 -51159.7 66616 -40435 -86645.3 73808 4154.25 40935.7 -125149 36902 -65764 8352.14 -17852.1 
-20683.7 24780.5 -32268.4 19586.7 41971.3 -35752.6 -2012.6 -19829.7 60621.1 -17874.6 31855.9 -4045.44 8647.75 
32233.6 -38616.1 50286.1 -30521.6 -65405.1 55714.5 3136.39 30901 -94469.3 27856 -49640.8 6305.42 -13476.8 
-19920.7 23866.2 -31075.8 18862.2 40419.5 -34430.6 -1938.01 -19097.5 58381.6 -17215.3 30678 -3897.27 8328.36 
-1827.68 2188.9 -2849.34 1730.53 3707.11 -3158.47 -177.622 -1750.95 5354.85 -1579.1 2813.44 -357.048 764.262 
-660.259 792.841 -1030.99 625.793 1341.61 -1143.48 -64.0943 -634.321 1938.01 -570.482 1018.99 -129.981 276.572 
3261.96 -3906.61 5086.45 -3088.81 -6616.64 5637.62 316.547 3126.52 -9556.79 2818.43 -5022.73 637.968 -1362.41 
76342.6 -91460.9 119097 -72288.3 -154904 131954 7428.02 73186.4 -223740 65974 -117572 14932.8 -31916.7 
-3271.88 3920.72 -5105.77 3098.91 6640.03 -5656.2 -319.353 -3137.44 9591.6 -2827.93 5040.08 -640.863 1367.69 
