129708 -135580 11594.5 133495 260233 74197 -181435 -51658.7 111562 109293 -186858 
-77164.8 80657.5 -6898.53 -79417.2 -154816 -44140.8 107937 30732.8 -66368.6 -65019.1 111163 
-210877 220423 -18850.5 -217032 -423080 -120627 294971 83987.3 -181374 -177687 303788 
-19160.4 20026.1 -1713.15 -19719.6 -38439.2 -10959.4 26800.8 7630.51 -16478.7 -16145 27601.3 
-7963.23 8325 -711.279 -8196.63 -15976 -4556.02 11139.5 3171.2 -6848.68 -6710.96 11472.8 
117868 -123204 10536 121309 236476 67423.6 -164872 -46943.9 101378 99316.4 -169800 
160630 -167902 14359 165320 322271 91885.5 -224687 -63975.4 138157 135349 -231404 
