20112.9 -1782.1 7013.08 13681.3 -16130.5 23583.1 13224.2 -19933.1 1649.23 15746.9 -6244.63 -1766.57 -17796.2 
-160585 14230.2 -55993.6 -109227 128790 -188284 -105577 159149 -13163 -125722 49853 14099.2 142085 
-64585.2 5723.09 -22518.5 -43928.8 51797.5 -75723.4 -42460.7 64006.8 -5294.38 -50562.2 20050.2 5670.5 57143.4 
9908.17 -878.321 3455.54 6739.75 -7947.16 11617.9 6514.33 -9818.82 811.344 7757.19 -3075.5 -870.622 -8766.31 
16976 -1505.08 5918.56 11546.5 -13614.8 19903.7 11160.4 -16823.8 1392.25 13289.7 -5269.51 -1491.09 -15019.9 
43597.6 -3862.72 15201.8 29655.1 -34965.2 51116.9 28662.5 -43208.5 3573.56 34133.2 -13533.8 -3827.53 -38575.5 
-52784.3 4677.56 -18405.6 -35903 42333.9 -61889.1 -34703.3 52313.1 -4327.7 -41325 16386.5 4633.6 46702.6 
-210226 18628 -73302.5 -142992 168600 -246485 -138213 208345 -17233.2 -164584 65261.5 18457.9 186006 
-102215 9057.28 -35639.3 -69524.7 81975.8 -119845 -67200.8 101299 -8377.81 -80023.8 31731.4 8974.33 90438.8 
-129172 11446.9 -45040 -87861.2 103596 -151451 -84924.1 128016 -10588.6 -101128 40100.5 11341.7 114292 
-192067 17019.1 -66969.6 -130639 154038 -225193 -126274 190347 -15744.5 -150368 59624.1 16862.6 169940 
