35585.4 -14192.8 9095.91 -16113.6 60732.7 -15420 56548.9 -47198.1 -11366.9 18149.2 12623.6 
87631 -34951.1 22398.8 -39681.4 149559 -37970.6 139253 -116229 -27989.2 44694.1 31087.2 
-1120.41 447.29 -287.235 506.725 -1911.92 485.848 -1781.44 1486.11 358.218 -571.531 -396.542 
-102022 40691.8 -26077.1 46198.7 -174120 44204.8 -162123 135317 32587.3 -52034.7 -36192.5 
-106224 42368 -27151.4 48101.2 -181291 46026.7 -168801 140891 33928.4 -54178 -37684.4 
21907.9 -8736.88 5599.71 -9920.47 37389.5 -9492.48 34812 -29056.8 -6996.77 11174.3 7771.22 
18446.5 -7357.69 4715.41 -8352.14 31480.5 -7992.41 29312.5 -24465.9 -5892.13 9406.86 6543.61 
