-19021.8 -5488.69 -20396 -15030.5 5917.31 -33297 -3587.83 -963.747 27823.4 22068.6 5338.99 -14247.3 -23417.7 
-11072.6 -3195.59 -11871.6 -8749.82 3443.91 -19382.1 -2088 -560.9 16196.5 12845.9 3107.83 -8293.11 -13631.1 
-51140.9 -14755.1 -54837.6 -40412.6 15907.2 -89524.5 -9646.14 -2591.48 74805.7 59335 14351.8 -38303.1 -62960.7 
-36061 -10404.8 -38667.1 -28496 11216.3 -63125.3 -6801.62 -1828.01 52747 41837 10119.2 -27008.3 -44395.3 
-2408 -694.844 -2581.87 -1902.57 748.758 -4217.17 -454.726 -121.338 3522.54 2794.67 676.8 -1803.37 -2964.87 
-14080.4 -4062.55 -15097.2 -11124.9 4380.03 -24646.4 -2655.27 -714.257 20593.9 16334.6 3951.1 -10545.1 -17333.6 
32907.8 9495.66 35287.2 26004.3 -10235.8 57607.3 6206.3 1668.14 -48135.8 -38181.1 -9235.95 24648.2 40513.2 
-8358.53 -2412.16 -8963.58 -6605.65 2601.01 -14632.6 -1575.98 -423.151 12227.8 9698.53 2345.73 -6261.29 -10290.7 
-2144.29 -617.815 -2298.22 -1694.45 667.627 -3753.67 -405.328 -108.708 3135.77 2487.08 601.929 -1606.53 -2638.88 
-27041.2 -7801.96 -28995.3 -21368.1 8411.3 -47337.6 -5099.61 -1371.3 39553.5 31374.3 7587.76 -20253.9 -33290.8 
-28332.6 -8173.88 -30379.4 -22389.5 8813.1 -49596 -5344 -1436.24 41442.2 32870.2 7950.43 -21219.2 -34879.5 
