-6503.16 143804 204282 417642 -178078 270765 399665 
384.162 -8477.77 -12044 -24622.6 10498.9 -15964 -23562.5 
2965.13 -65566.6 -93140 -190420 81194 -123452 -182224 
-9187.76 203146 288579 589984 -251565 382499 564591 
2119.93 -46863.3 -66572 -136102 58032.6 -88237 -130244 
