4748.2 -1519.93 1382.94 4875.99 3559.32 -5009.28 -4725.42 5001.85 -4315.65 369.078 1104.7 -36.4709 3440.27 1790.82 -3090.63 -1099.91 433.613 2430.63 -5007.8 -2793.13 -4195.64 4078.24 2834.8 
1113.81 -356.494 324.493 1142.98 833.817 -1174 -1108.66 1173.72 -1012.81 87.1966 259.804 -8.4084 806.538 419.798 -724.087 -257.146 101.202 569.578 -1175.05 -654.816 -984.601 956.514 664.84 
-1712.88 547.461 -499.885 -1759.96 -1284.67 1806.93 1705.16 -1804.49 1556.62 -132.958 -399.119 13.4503 -1240 -646.702 1115.21 397.296 -156.875 -876.623 1806.65 1007.78 1513.33 -1470 -1023.17 
1829.28 -585.466 532.346 1878.82 1370.01 -1929.14 -1819.13 1925.43 -1661.37 143.18 424.766 -12.9639 1324.05 689.604 -1190.94 -423.486 167.433 935.648 -1928.19 -1075.49 -1616.44 1569.32 1092.43 
1231.73 -394.437 359.533 1265.7 924.676 -1299.19 -1226.71 1298.94 -1120.53 95.9287 286.858 -9.49157 892.61 464.587 -802.687 -284.957 113.08 630.9 -1299.25 -724.537 -1089.72 1059 734.907 
4793.73 -1534.46 1396.73 4923.81 3593.96 -5054.92 -4769.97 5049.91 -4355.55 372.794 1115.19 -36.8999 3471.38 1807.56 -3119.37 -1108.94 437.435 2453.69 -5054.56 -2818.48 -4234.63 4115.21 2862.69 
-1589.33 509.311 -463.897 -1632.89 -1191.51 1676.25 1582.85 -1675.63 1444.18 -124.007 -370.117 11.1707 -1151.31 -600.227 1034.62 367.865 -145.8 -814.911 1675.96 934.765 1405.42 -1364.55 -948.897 
5823.39 -1864.79 1696.55 5981.43 4364.75 -6142.29 -5796.28 6134.21 -5291.99 453.153 1353.94 -43.5203 4217.73 2196.65 -3790.92 -1348.15 531.373 2981.31 -6140.32 -3426.12 -5144.2 5001.11 3477.71 
4220.63 -1351.3 1230.47 4335.67 3163.19 -4453.07 -4201.44 4447.54 -3835.66 328.065 982.532 -31.7488 3056.56 1593.24 -2747.84 -977.612 385.037 2162.05 -4450.37 -2482.52 -3728.38 3623.68 2521.06 
3428.1 -1097.59 997.99 3521.24 2569.19 -3615.63 -3412.95 3611.37 -3116.49 265.62 798.306 -25.1628 2483.43 1293.39 -2231.55 -793.153 312.543 1754.85 -3614.97 -2016.47 -3029.06 2943.07 2047.56 
3778.75 -1209.43 1100.83 3881.97 2832.25 -3985.92 -3761.07 3980.72 -3435.6 293.978 878.339 -28.6731 2737.95 1425.21 -2459.68 -873.703 344.893 1935.39 -3985.67 -2223.4 -3338.2 3244.95 2255.87 
839.746 -268.343 245.794 862.678 629.153 -887.079 -837.302 884.724 -763.463 64.6485 196.259 -5.66478 608.258 316.213 -547.651 -194.26 76.7226 430.863 -887.14 -494.257 -742.56 720.865 502.828 
3311.65 -1059.76 965.534 3400.64 2482.88 -3493.75 -3296.87 3489.44 -3011.15 256.6 769.703 -24.4513 2398.29 1249.57 -2154.76 -765.773 303.316 1695.57 -3492.18 -1948.15 -2925.92 2844.11 1977.29 
1975.65 -632.182 575.829 2029.39 1479.94 -2084.61 -1967 2080.34 -1796.27 154.334 459.103 -14.4876 1430.13 746.21 -1285.46 -457.785 181.028 1010.88 -2083.83 -1162.6 -1745.85 1695.7 1179.23 
2882.7 -923.519 840.311 2960.95 2161.8 -3040.42 -2869.29 3037.94 -2619.58 224.436 670.645 -20.6793 2087.04 1087.56 -1875.73 -667.047 262.763 1475.66 -3040.42 -1695.25 -2547.49 2475.03 1720.81 
-4750.87 1521.25 -1385.13 -4881.14 -3562.83 5012.72 4729.43 -5006.52 4319.49 -369.051 -1105.64 35.9151 -3441.06 -1792.76 3092.56 1098.95 -434.297 -2432.63 5011.2 2795.17 4197.35 -4080.17 -2837.17 
-3344.62 1070.71 -974.214 -3434.78 -2506.76 3528.02 3329.89 -3525 3040.34 -260.343 -778.849 25.5303 -2423.55 -1261.2 2177.7 773.852 -305.662 -1712.48 3528.1 1968.4 2954.84 -2871.65 -1997.37 
737.769 -236.532 214.904 757.321 552.23 -777.692 -733.648 776.284 -668.809 57.3421 171.402 -5.91115 533.755 277.049 -478.771 -170.829 66.7405 377.645 -777.331 -433.293 -651.586 632.46 439.205 
-164.301 51.6282 -47.3013 -169.007 -123.607 173.35 162.38 -173.32 148.55 -12.9766 -37.7647 1.37229 -118.018 -61.6792 107.446 37.1691 -15.18 -83.3403 172.004 95.5929 145.324 -141.646 -98.3522 
