1256.08 -473.369 904.73 841.562 1074.27 551.626 467.716 -1101.8 1389.08 892.422 -607.843 330.732 -425.656 -1155.71 -508.869 -1294.42 1442.1 -719.759 1129.64 -1282.94 -49.0514 879.019 925.528 
583.952 -219.925 421.228 391.008 500.636 255.986 217.711 -513.492 646.899 415.882 -283.561 153.637 -198.159 -537.533 -237.604 -603.186 671.682 -335.866 526.008 -597.476 -22.3442 409.81 430.786 
-274.164 102.584 -196.103 -182.48 -233.527 -119.322 -101.277 240.275 -302.271 -194.329 132.804 -71.5656 91.8084 252.342 111.453 281.347 -314.402 156.937 -245.013 279.47 9.89708 -192.355 -201.162 
724.402 -273.059 522.475 486.157 619.662 317.931 269.303 -636.022 800.813 515.537 -351.314 190.994 -245.658 -666.627 -293.447 -747.377 832.343 -414.868 650.62 -740.43 -27.324 507.115 535.001 
450.823 -169.528 325.522 301.321 385.402 198.598 167.496 -395.597 498.732 320.382 -219.073 118.455 -152.662 -414.987 -182.027 -464.046 516.5 -257.6 405.511 -460.06 -17.9816 315.035 332.763 
3668.35 -1379.9 2642.42 2456.82 3138.58 1612.36 1368.54 -3215.75 4055.2 2604.97 -1777.21 964.238 -1243.13 -3374.41 -1487.73 -3781.75 4209.77 -2100.6 3296.99 -3746.71 -143.016 2567.77 2703.79 
-367.518 139.072 -264.929 -247.498 -314.516 -161.11 -137.213 323.098 -407.694 -260.86 178.354 -96.3317 125.674 338.647 150.063 379.855 -421.867 210.296 -331.107 376.093 13.4116 -257.069 -272.448 
1784.86 -672.38 1285.44 1196.17 1526.53 785.429 666.021 -1565.16 1974.71 1267.33 -865.424 468.972 -605.126 -1642.28 -723.286 -1841.16 2049.88 -1022.58 1605.69 -1823.74 -70.3085 1250.98 1315.62 
433.275 -163.766 311.48 290.902 371.54 191.237 161.153 -380.699 478.971 307.166 -210.182 114.183 -146.997 -398.38 -176.522 -445.761 497.687 -247.214 388.76 -442.441 -17.8684 303.016 319.095 
2270.69 -853.736 1634.59 1520.01 1942.46 997.015 846.592 -1991.27 2509.49 1612.79 -1100.37 596.282 -769.114 -2088.43 -919.953 -2339.9 2606.28 -1299.84 2041.5 -2318.13 -89.015 1589.25 1673.64 
-1558.33 587.085 -1123.86 -1044.91 -1333.94 -684.456 -581.409 1366.69 -1723.75 -1107.22 756.476 -410.102 528.298 1435.21 631.943 1608.12 -1789.79 893.76 -1401.18 1591.97 60.3635 -1091.6 -1149.77 
-870.323 327.014 -627.526 -583.285 -745.086 -382.457 -323.846 762.427 -962.049 -618.513 421.329 -228.714 295.2 801.068 353.7 896.308 -997.708 498.439 -781.936 889.219 34.3735 -608.778 -642.185 
597.512 -224.795 430.8 398.744 510.639 261.579 222.608 -523.552 659.121 424.028 -289.197 157.012 -201.327 -548.715 -241.793 -615.176 684.351 -341.313 536.316 -608.839 -22.9725 417.406 439.03 
-719.756 271.208 -519.142 -481.623 -616.213 -316.567 -269.219 630.018 -794.503 -511.281 348.359 -188.539 244.767 661.677 291.828 741.553 -825.097 411.294 -647.47 735.532 27.7543 -503.93 -531.391 
-151.071 57.2568 -108.709 -102.402 -129.941 -66.0035 -56.9337 133.125 -167.311 -108.145 72.71 -39.6019 50.7512 139.15 61.8316 156.936 -174.539 86.6298 -137.563 156.055 6.45813 -107.346 -112.79 
-24.9987 8.45066 -17.5083 -17.6233 -20.8393 -10.5412 -8.43545 21.0833 -28.1671 -18.2107 12.6105 -7.19549 8.02723 23.7299 10.7802 25.349 -28.7464 14.1053 -22.5633 26.1724 0.278838 -16.9145 -17.7265 
450.789 -169.832 324.806 301.674 384.723 198.226 168.847 -394.354 498.121 320.107 -219.124 119.267 -153.027 -414.765 -182.825 -464.534 517.229 -258.803 405.213 -459.182 -17.4238 315.701 331.303 
1143.66 -429.397 823.232 765.872 978.833 501.954 426.134 -1001.87 1264.86 812.474 -553.94 300.892 -386.79 -1052.65 -463.647 -1179.79 1313.34 -654.643 1028.34 -1168.43 -44.182 801.002 844.02 
-278.79 104.653 -202.047 -187.888 -238.813 -122.216 -104.124 244.343 -309.134 -198.192 135.571 -72.9649 93.808 258.021 113.381 288.141 -320.079 160.129 -251.464 285.825 11.5746 -195.651 -205.66 
