-173798 -236957 96852.9 189068 320985 -2755.51 -24290.4 
77008.2 104992 -42912.8 -83771.6 -142223 1219.6 10762.5 
8686.9 11842.8 -4840.49 -9449.55 -16044.1 138.138 1214.25 
-6432.61 -8770.89 3585.29 6997.54 11881.2 -102.215 -899.334 
-19748.4 -26925.1 11005 21483.4 36473 -313.265 -2760.25 
