469.026 3110.07 1804.52 -3046.42 2682.08 4456.2 1910.45 634.879 3106.44 3726.45 -796.817 1614.09 71.5733 -3415.62 1048.98 -724.06 -1671.55 1420.09 -3277.33 
-12.9794 -79.7002 -46.9205 77.7932 -68.3068 -114.001 -48.385 -16.9555 -79.0825 -95.0249 20.1505 -40.793 -1.85422 88.2556 -27.8314 19.2326 42.2001 -37.2763 83.524 
-1467.41 -9737.78 -5652.61 9541.4 -8399.91 -13954 -5983.8 -1986.1 -9726.36 -11668.5 2494.07 -5053.32 -223.514 10697.6 -3287.51 2270.55 5234.95 -4448.37 10262.3 
19.8314 126.532 74.3004 -124.401 110.208 182.279 77.5976 25.8543 126.899 153.07 -32.9011 66.4556 2.48147 -138.883 42.8071 -30.6256 -67.7859 57.5671 -133.221 
385.253 2551.43 1480.44 -2500.27 2202.3 3656.69 1567.73 520.83 2548.94 3058.01 -653.948 1324.15 58.9547 -2803.44 861.747 -595.478 -1371.19 1166.09 -2689.32 
-1321.81 -8770.84 -5092.32 8594.91 -7568.2 -12568.9 -5390.7 -1789.36 -8760.52 -10509.7 2246.24 -4552.04 -202.251 9637.26 -2960.13 2044.47 4716.07 -4008.69 9243.56 
915.053 6077.12 3526.88 -5954.86 5243.25 8707.46 3734.55 1238.28 6069.37 7281.59 -1556.27 3154 140.315 -6676.55 2051.25 -1416.74 -3265.77 2775.74 -6403.73 
-553.012 -3673.66 -2131.88 3600.43 -3170.01 -5263.55 -2258.34 -749.977 -3669.15 -4402.48 941.251 -1905.67 -83.7155 4036.72 -1240.77 856.383 1975.03 -1677.64 3871.29 
-1090.76 -7245.86 -4205.7 7099.84 -6251.56 -10383 -4452.86 -1477.24 -7238.2 -8682.64 1854.57 -3761.12 -166.265 7962.03 -2446.77 1689.83 3894.71 -3311.24 7636.87 
-1204.36 -8003.51 -4645.49 7841.82 -6904.52 -11468.5 -4917.17 -1632.37 -7992.28 -9588.31 2049.22 -4153.88 -183.225 8791.34 -2701.58 1865.34 4302.73 -3657.36 8434.67 
-148.106 -979.025 -568.169 960.515 -845.292 -1404.47 -602.915 -200.077 -977.811 -1173.16 251.532 -507.643 -23.2914 1076.04 -331.267 228.917 526.038 -447.672 1032.07 
1246.44 8281.42 4806.18 -8112.85 7144.31 11867 5088.48 1688.43 8271.59 9922.66 -2119.52 4296.5 190.302 -9097.24 2794.43 -1929.26 -4452.05 3782.59 -8726.19 
309.608 2062.44 1196 -2020.87 1779.7 2955.42 1267.22 420.931 2060.1 2470.83 -527.208 1070.49 47.1637 -2265.65 695.514 -481.083 -1108.82 942.677 -2172.67 
484.21 3213.65 1865.95 -3149.73 2771.88 4606.08 1974.95 656.283 3209.77 3850.57 -823.582 1668.56 74.2626 -3530.1 1085.79 -748.251 -1727.65 1467.93 -3387.06 
-403.438 -2679.43 -1554.88 2625.2 -2310.93 -3838.15 -1646.85 -546.734 -2675.55 -3210.16 686.749 -1389.84 -62.0249 2943.96 -903.579 625.378 1439.73 -1223.15 2822.86 
196.717 1309.1 760.013 -1282.95 1128.43 1875.82 803.397 265.849 1306.58 1568.78 -334.141 679.868 30.8007 -1438.38 441.589 -305.549 -703.645 598.514 -1378.49 
741.643 4929.69 2860.84 -4830.55 4251.63 7062.98 3030.03 1005.7 4922.77 5905.81 -1262.3 2557.39 112.866 -5415.96 1664.5 -1148.59 -2649.23 2253.14 -5195.18 
