5514.58 -5277.96 4447.79 4137.59 3633.84 -9580.6 2243.59 
-248076 237462 -200073 -186176 -163488 431031 -100926 
-37990.7 36367.2 -30640.4 -28510.6 -25038.6 66011.6 -15455.3 
78705.2 -75337.9 63476.1 59065.3 51868.2 -136749 32019 
-103285 98866.7 -83299.8 -77513.8 -68066.5 179459 -42020.9 
