1	1.86E-04	6.11E-04	0
2	2.11E-04	6.19E-04	0
3	2.60E-04	6.24E-04	0
4	2.81E-04	6.21E-04	0
5	2.58E-04	6.20E-04	0
6	2.42E-04	6.20E-04	0
7	2.56E-04	6.17E-04	0
8	2.94E-04	6.15E-04	0
9	3.20E-04	6.16E-04	0
10	3.13E-04	6.05E-04	0
11	2.86E-04	6.07E-04	0
12	3.13E-04	6.15E-04	0
13	3.67E-04	6.18E-04	0
14	4.03E-04	6.14E-04	0
15	3.96E-04	6.07E-04	0
16	3.79E-04	6.10E-04	0
17	3.80E-04	6.16E-04	0
18	4.29E-04	6.14E-04	0
19	4.68E-04	6.07E-04	0
20	4.60E-04	5.99E-04	0
21	4.54E-04	5.96E-04	0
22	4.73E-04	5.99E-04	0
23	5.32E-04	5.98E-04	0
24	5.56E-04	5.94E-04	0
25	5.38E-04	5.91E-04	0
26	5.20E-04	6.00E-04	0
27	5.28E-04	6.02E-04	0
28	5.67E-04	5.96E-04	0
29	5.85E-04	6.01E-04	0
30	5.72E-04	6.05E-04	0
31	5.52E-04	6.02E-04	0
32	5.30E-04	5.93E-04	0
33	5.35E-04	5.90E-04	0
34	5.52E-04	6.00E-04	0
35	5.17E-04	6.11E-04	0
36	4.57E-04	6.08E-04	0
37	4.32E-04	6.11E-04	0
38	4.32E-04	6.13E-04	0
39	4.22E-04	6.11E-04	0
40	3.66E-04	6.09E-04	0
41	3.07E-04	6.12E-04	0
42	2.79E-04	6.22E-04	0
43	2.82E-04	6.25E-04	0
44	2.80E-04	6.16E-04	0
45	2.39E-04	6.13E-04	0
46	1.91E-04	6.16E-04	0
47	1.88E-04	6.18E-04	0
48	2.27E-04	6.24E-04	0
49	2.34E-04	6.25E-04	0
50	1.91E-04	6.31E-04	0
51	1.58E-04	6.34E-04	0
52	1.54E-04	6.38E-04	0
53	1.72E-04	6.35E-04	0
54	1.91E-04	6.33E-04	0
55	1.82E-04	6.26E-04	0
56	1.50E-04	6.17E-04	0
57	1.48E-04	6.22E-04	0
58	1.89E-04	6.30E-04	0
59	2.03E-04	6.26E-04	0
60	1.82E-04	6.24E-04	0
61	1.51E-04	6.23E-04	0
62	1.58E-04	6.28E-04	0
63	1.80E-04	6.33E-04	0
64	2.10E-04	6.23E-04	0
65	1.78E-04	6.23E-04	0
66	1.40E-04	6.20E-04	0
67	1.48E-04	6.22E-04	0
68	1.90E-04	6.20E-04	0
69	2.00E-04	6.17E-04	0
70	1.82E-04	6.15E-04	0
71	1.65E-04	6.22E-04	0
72	1.79E-04	6.27E-04	0
73	2.03E-04	6.25E-04	0
74	2.05E-04	6.30E-04	0
75	1.80E-04	6.25E-04	0
76	1.57E-04	6.26E-04	0
77	1.64E-04	6.31E-04	0
78	1.96E-04	6.25E-04	0
79	1.94E-04	6.17E-04	0
80	1.83E-04	6.17E-04	0
81	1.70E-04	6.20E-04	0
82	1.72E-04	6.20E-04	0
83	1.99E-04	6.15E-04	0
84	2.11E-04	6.19E-04	0
85	1.85E-04	6.21E-04	0
86	1.50E-04	6.20E-04	0
87	1.54E-04	6.28E-04	0
88	1.89E-04	6.28E-04	0
89	1.97E-04	6.27E-04	0
90	1.68E-04	6.24E-04	0
91	1.40E-04	6.28E-04	0
92	1.42E-04	6.30E-04	0
93	1.71E-04	6.30E-04	0
94	1.82E-04	6.21E-04	0
95	1.57E-04	6.23E-04	0
96	1.29E-04	6.26E-04	0
97	1.29E-04	6.32E-04	0
98	1.59E-04	6.33E-04	0
99	1.74E-04	6.29E-04	0
100	1.57E-04	6.23E-04	0
101	1.26E-04	6.19E-04	0
102	1.21E-04	6.20E-04	0
103	1.60E-04	6.27E-04	0
104	1.70E-04	6.23E-04	0
105	1.35E-04	6.19E-04	0
106	1.00E-04	6.29E-04	0
107	1.14E-04	6.33E-04	0
108	1.57E-04	6.35E-04	0
109	1.63E-04	6.30E-04	0
110	1.24E-04	6.31E-04	0
111	9.71E-05	6.32E-04	0
112	1.07E-04	6.39E-04	0
113	1.48E-04	6.34E-04	0
114	1.55E-04	6.32E-04	0
115	1.33E-04	6.27E-04	0
116	1.04E-04	6.28E-04	0
117	1.06E-04	6.27E-04	0
118	1.47E-04	6.36E-04	0
119	1.59E-04	6.35E-04	0
120	1.32E-04	6.32E-04	0
121	1.04E-04	6.25E-04	0
122	1.20E-04	6.35E-04	0
123	1.55E-04	6.43E-04	0
124	1.63E-04	6.41E-04	0
125	1.19E-04	6.35E-04	0
126	1.03E-04	6.33E-04	0
127	1.25E-04	6.29E-04	0
128	1.83E-04	6.25E-04	0
129	2.14E-04	6.27E-04	0
130	1.96E-04	6.15E-04	0
131	1.76E-04	6.10E-04	0
132	1.83E-04	6.21E-04	0
133	2.10E-04	6.25E-04	0
134	2.17E-04	6.23E-04	0
135	2.10E-04	6.17E-04	0
136	1.96E-04	6.20E-04	0
137	2.34E-04	6.24E-04	0
138	2.95E-04	6.13E-04	0
139	3.19E-04	6.01E-04	0
140	2.88E-04	5.98E-04	0
141	2.44E-04	6.05E-04	0
142	2.74E-04	6.15E-04	0
143	3.08E-04	6.17E-04	0
144	2.74E-04	6.18E-04	0
145	2.07E-04	6.17E-04	0
146	1.49E-04	6.25E-04	0
147	1.34E-04	6.30E-04	0
148	1.52E-04	6.32E-04	0
149	1.40E-04	6.34E-04	0
150	9.57E-05	6.36E-04	0
151	7.64E-05	6.42E-04	0
152	9.37E-05	6.32E-04	0
153	1.23E-04	6.24E-04	0
154	1.26E-04	6.23E-04	0
155	9.66E-05	6.23E-04	0
156	7.90E-05	6.27E-04	0
157	8.13E-05	6.26E-04	0
158	1.19E-04	6.29E-04	0
159	1.32E-04	6.30E-04	0
160	9.48E-05	6.30E-04	0
161	5.67E-05	6.32E-04	0
162	3.94E-05	6.44E-04	0
163	-1.16E-05	6.50E-04	0
164	-1.45E-05	6.49E-04	0
165	3.42E-05	6.41E-04	0
166	1.53E-04	6.19E-04	0
167	4.13E-04	6.02E-04	0
168	9.16E-04	5.55E-04	0
169	1.43E-03	5.04E-04	0
170	1.76E-03	4.56E-04	0
171	1.88E-03	4.41E-04	0
172	1.78E-03	4.63E-04	0
173	1.43E-03	4.97E-04	0
174	7.99E-04	5.55E-04	0
175	3.26E-04	6.00E-04	0
176	2.27E-04	6.14E-04	0
177	1.54E-04	6.36E-04	0
178	1.12E-04	6.47E-04	0
179	1.28E-04	6.31E-04	0
180	1.40E-04	6.25E-04	0
181	1.36E-04	6.25E-04	0
182	1.61E-04	6.30E-04	0
183	1.86E-04	6.31E-04	0
184	1.92E-04	6.35E-04	0
185	1.64E-04	6.29E-04	0
186	1.21E-04	6.22E-04	0
187	1.44E-04	6.30E-04	0
188	1.89E-04	6.30E-04	0
189	2.06E-04	6.26E-04	0
190	1.78E-04	6.22E-04	0
191	1.51E-04	6.29E-04	0
192	1.69E-04	6.32E-04	0
193	2.15E-04	6.32E-04	0
194	2.15E-04	6.35E-04	0
195	1.78E-04	6.35E-04	0
196	1.51E-04	6.36E-04	0
197	1.90E-04	6.33E-04	0
198	2.42E-04	6.27E-04	0
199	2.45E-04	6.24E-04	0
200	2.15E-04	6.29E-04	0
201	1.82E-04	6.30E-04	0
202	2.14E-04	6.31E-04	0
203	2.61E-04	6.35E-04	0
204	2.63E-04	6.28E-04	0
205	2.40E-04	6.24E-04	0
206	2.27E-04	6.38E-04	0
