1	-5.48E-03	6.87E-04	0
2	-5.49E-03	7.04E-04	0
3	-5.46E-03	7.07E-04	0
4	-5.43E-03	7.06E-04	0
5	-5.43E-03	7.15E-04	0
6	-5.47E-03	7.15E-04	0
7	-5.51E-03	6.97E-04	0
8	-5.47E-03	7.22E-04	0
9	-5.42E-03	7.38E-04	0
10	-5.43E-03	7.21E-04	0
11	-5.50E-03	6.88E-04	0
12	-5.52E-03	6.91E-04	0
13	-5.45E-03	7.40E-04	0
14	-5.39E-03	7.52E-04	0
15	-5.41E-03	7.32E-04	0
16	-5.47E-03	7.05E-04	0
17	-5.50E-03	6.91E-04	0
18	-5.46E-03	7.13E-04	0
19	-5.41E-03	7.26E-04	0
20	-5.43E-03	7.05E-04	0
21	-5.49E-03	6.88E-04	0
22	-5.50E-03	6.92E-04	0
23	-5.48E-03	7.11E-04	0
24	-5.42E-03	7.39E-04	0
25	-5.44E-03	7.14E-04	0
26	-5.50E-03	6.98E-04	0
27	-5.52E-03	6.97E-04	0
28	-5.48E-03	7.10E-04	0
29	-5.42E-03	7.29E-04	0
30	-5.42E-03	7.34E-04	0
31	-5.50E-03	6.95E-04	0
32	-5.51E-03	7.21E-04	0
33	-5.47E-03	7.41E-04	0
34	-5.43E-03	7.46E-04	0
35	-5.44E-03	7.31E-04	0
36	-5.50E-03	7.10E-04	0
37	-5.52E-03	7.15E-04	0
38	-5.49E-03	7.35E-04	0
39	-5.45E-03	7.44E-04	0
40	-5.46E-03	7.32E-04	0
41	-5.51E-03	7.08E-04	0
42	-5.54E-03	7.15E-04	0
43	-5.51E-03	7.40E-04	0
44	-5.46E-03	7.40E-04	0
45	-5.45E-03	7.37E-04	0
46	-5.50E-03	7.26E-04	0
47	-5.53E-03	7.24E-04	0
48	-5.49E-03	7.39E-04	0
49	-5.46E-03	7.40E-04	0
50	-5.46E-03	7.30E-04	0
51	-5.51E-03	7.19E-04	0
52	-5.53E-03	7.32E-04	0
53	-5.50E-03	7.49E-04	0
54	-5.46E-03	7.68E-04	0
55	-5.48E-03	7.57E-04	0
56	-5.52E-03	7.35E-04	0
57	-5.54E-03	7.21E-04	0
58	-5.53E-03	7.43E-04	0
59	-5.46E-03	7.57E-04	0
60	-5.44E-03	7.49E-04	0
61	-5.50E-03	7.23E-04	0
62	-5.52E-03	7.23E-04	0
63	-5.50E-03	7.41E-04	0
64	-5.46E-03	7.55E-04	0
65	-5.46E-03	7.55E-04	0
66	-5.51E-03	7.28E-04	0
67	-5.55E-03	7.26E-04	0
68	-5.53E-03	7.35E-04	0
69	-5.48E-03	7.44E-04	0
70	-5.49E-03	7.31E-04	0
71	-5.54E-03	7.17E-04	0
72	-5.57E-03	7.12E-04	0
73	-5.51E-03	7.36E-04	0
74	-5.46E-03	7.50E-04	0
75	-5.50E-03	7.27E-04	0
76	-5.55E-03	7.15E-04	0
77	-5.58E-03	7.08E-04	0
78	-5.54E-03	7.25E-04	0
79	-5.48E-03	7.48E-04	0
80	-5.48E-03	7.33E-04	0
81	-5.51E-03	7.06E-04	0
82	-5.52E-03	7.01E-04	0
83	-5.47E-03	7.21E-04	0
84	-5.42E-03	7.24E-04	0
85	-5.43E-03	7.15E-04	0
86	-5.47E-03	6.96E-04	0
87	-5.51E-03	6.79E-04	0
88	-5.47E-03	6.94E-04	0
89	-5.40E-03	7.30E-04	0
