-73.2942 177.559 280.942 102.29 112.002 28.5652 -476.919 -312.608 76.0928 109.145 -336.936 -109.421 145.076 -156.476 -419.667 370.576 -17.3391 288.227 243.744 266.072 -177.778 -126.128 -435.954 
-110.523 264.103 421.145 151.867 168.038 41.6132 -711.357 -467.559 113.473 161.925 -503.34 -164.516 217.567 -232.715 -626.893 552.375 -24.6541 430.961 363.507 397.498 -266.619 -188.818 -649.752 
173.496 -413.502 -657.326 -239.141 -264.151 -66.7549 1113.51 730.254 -177.896 -253.111 785.864 256.751 -339.817 363.596 982.577 -866.602 38.8285 -672.957 -568.147 -623.116 417.581 293.97 1017.78 
113.832 -271.695 -431.477 -156.291 -173.291 -42.5007 729.393 478.228 -116.297 -166.367 514.998 168.523 -222.082 239.358 645.011 -567.432 25.8437 -442.19 -373.916 -408.965 273.181 193.162 667.592 
2.15952 -7.42658 -11.8029 -3.38067 -3.95389 -0.220309 19.5362 12.8449 -3.59428 -4.56052 12.8115 3.7588 -5.78858 5.27415 16.629 -15.3595 0.122396 -11.9178 -10.3986 -11.3286 6.58074 4.07104 18.5072 
63.3014 -149.919 -237.853 -85.696 -95.5282 -23.9239 402.953 264.204 -65.4062 -92.0729 284.934 93.0386 -124.017 131.468 356.016 -313.462 14.116 -243.373 -205.693 -225.249 150.811 106.689 369.799 
44.7301 -107.743 -173.243 -62.6748 -68.0784 -17.4332 291.482 190.686 -46.5005 -65.8266 206.849 68.1954 -89.0251 96.0249 258.28 -226.791 10.0028 -176.52 -150.132 -163.151 108.629 77.4503 267.828 
-93.1343 221.579 352.057 127.827 139.542 35.7741 -593.055 -389.428 95.4032 135.47 -420.558 -136.876 181.086 -193.848 -524.097 462.8 -20.8989 359.99 303.921 332.472 -221.977 -157.062 -544.482 
-34.2326 82.0917 130.915 47.3481 52.424 14.0223 -219.643 -144.588 35.4451 50.5961 -155.813 -50.2499 66.2808 -72.2152 -195.128 171.268 -8.35043 132.621 112.72 123.72 -83.3927 -59.065 -201.35 
203.003 -487.667 -773.851 -280.374 -308.796 -77.9901 1309.97 859.838 -209.237 -297.622 926.136 303.279 -399.185 428.621 1155.01 -1017.86 46.7662 -791.106 -668.928 -732.503 490.314 347.282 1198.56 
-154.805 367.736 585.22 212.357 234.507 59.6761 -989.608 -650.627 157.666 225.299 -700.884 -229.414 302.926 -322.837 -873.548 769.918 -34.4961 599.045 507.206 553.587 -372.072 -262.731 -906.757 
-56.9937 136.749 216.68 77.9516 86.2265 20.7999 -366.663 -240.242 59.2908 82.8195 -259.512 -84.8417 112.039 -120.203 -322.281 284.603 -12.4192 221.401 186.777 204.256 -137.779 -96.7537 -334.685 
-151.486 363.683 578.901 209.902 231.098 58.0308 -978.689 -642.377 156.553 222.079 -692.141 -225.956 299.116 -319.938 -862.607 760.566 -35.0423 591.271 500.824 547.055 -366.773 -258.598 -896.215 
-55.7177 132.607 210.022 77.2658 85.1636 21.1395 -356.157 -233.892 56.9021 81.2566 -251.196 -83.2574 109.38 -116.98 -314.801 277.497 -11.5997 214.666 183.013 198.63 -132.754 -93.9867 -325.104 
23.8498 -55.9737 -89.0474 -31.8694 -36.5963 -7.94379 150.722 98.0619 -24.7238 -33.8408 106.52 35.5897 -45.1967 48.5192 133.685 -117.927 4.31559 -90.2054 -76.2156 -83.4667 56.7448 40.1123 138.849 
37.9736 -89.6163 -140.393 -50.9322 -56.7699 -14.884 237.91 156.871 -37.3499 -54.3414 169.729 55.0883 -72.061 79.0185 211.305 -185.429 8.63301 -145.151 -121.645 -133.146 88.7461 63.7714 218.6 
-187.497 449.437 713.912 258.667 285.015 71.4325 -1205.97 -791.574 193.193 275.767 -852.692 -278.668 368.522 -393.888 -1064.73 937.965 -41.5866 730.394 616.393 676.121 -453.219 -320.277 -1103.47 
-149.023 357.885 569.016 207.564 227.127 56.2037 -962.753 -631.96 154.462 219.03 -681.84 -222.062 293.056 -314.584 -850.705 749.326 -33.7942 582.448 492.3 540.071 -360.862 -255.24 -881.873 
231.273 -550.741 -876.938 -319.02 -349.895 -88.1781 1482.48 972.523 -236.89 -337.936 1047.26 342.64 -451.318 485.387 1308.15 -1153.43 52.338 -897.3 -756.788 -829.971 555.567 391.364 1356.42 
