-25289.6 -7145.87 -1122.6 -22634.4 -14208.9 2362.02 -14184 
31294.2 8842.45 1390.83 28008.8 17581.7 -2921.71 17549.9 
-63500.4 -17941.9 -2819.69 -56834.6 -35675.4 5928.98 -35611.9 
568.458 159.346 26.5774 508.582 317.931 -52.2071 317.352 
-78265.4 -22115.3 -3475.4 -70048.7 -43971.7 7308.3 -43892.8 
