-1993.41 3211.72 9642.11 -4037.36 679.8 4649.96 10910.2 -7935.71 5764.17 3584.08 -6165.81 -4586.31 6584.66 
-1531.66 2467.1 7402.9 -3100.82 520.778 3570.67 8377.41 -6092.66 4425.48 2752.16 -4734.86 -3519.98 5056.81 
-1328.64 2141.39 6428.17 -2691.9 451.748 3100.65 7274.33 -5290.43 3841.43 2388.01 -4110.17 -3057.92 4390.81 
-2672.63 4306.65 12930.1 -5415.5 910.079 6235.16 14629.9 -10642.1 7727.55 4804.18 -8268.23 -6150.13 8830.31 
-1399.22 2252.48 6762.93 -2832.16 475.611 3262.17 7654.07 -5567.81 4043.39 2513.65 -4326.28 -3215.83 4618.62 
-1661.37 2677.32 8033.68 -3365.33 566.088 3875.38 9090.35 -6613.31 4801.6 2985.87 -5137.75 -3820.79 5486.12 
461.547 -742.209 -2230.19 933.368 -156.207 -1075.01 -2521.96 1834.27 -1331.5 -829.029 1426.02 1059.87 -1522.32 
2099.93 -3383.97 -10156.9 4253.74 -715.866 -4898.32 -11493.4 8359.24 -6071.79 -3774.33 6495.34 4831.18 -6936.79 
1518.55 -2447.1 -7346.09 3076.7 -516.668 -3542.76 -8312.65 6046.58 -4390.09 -2729.76 4698.23 3493.52 -5017.7 
1358.3 -2187.5 -6568.58 2750.74 -463.194 -3167.39 -7431.97 5407.65 -3926.59 -2441.37 4201.89 3124.34 -4485.66 
-1221.58 1970.32 5912.5 -2475 415.833 2850.88 6689.53 -4865.85 3534.78 2198.07 -3780.88 -2811.05 4037.42 
