804.228 -1578.27 230.554 138.736 565.898 2671.02 366.907 2511.07 -1747.61 3402.45 -3001.88 -104.968 -884.652 218.312 1400.93 -3883.76 229.272 -61.7713 -1767.54 
-590.923 1160.41 -170.658 -102.88 -416.618 -1962.51 -270.368 -1844.85 1284.76 -2497.7 2204.88 76.4098 651.194 -159.367 -1029.82 2852.4 -169.431 44.5914 1298.43 
-476.183 932.759 -137.341 -81.608 -335.628 -1578.95 -218.244 -1484.83 1033.15 -2011.54 1775.65 62.4028 524.196 -129.425 -829.175 2297.24 -135.409 36.1256 1044.89 
-29.4776 55.6729 -8.44962 -4.42223 -20.0974 -94.9675 -12.3703 -89.9999 63.0175 -120.149 105.707 4.19319 32.3363 -8.64577 -49.3201 137.448 -7.28441 2.47481 62.8403 
-357.68 700.537 -103.265 -62.1433 -251.363 -1186.16 -162.798 -1114.8 775.849 -1511.54 1333.05 47.3564 393.63 -97.274 -623.444 1724.73 -101.666 27.8154 784.798 
104.04 -203.327 28.9443 17.7742 72.2264 343.123 46.4293 323.176 -225.188 438.124 -386.947 -12.4796 -114.437 28.3513 180.037 -499.647 29.986 -8.52396 -228.329 
-314.043 617.843 -89.8029 -54.3292 -221.805 -1042.89 -143.893 -981.665 683.392 -1329.41 1172.66 40.0969 345.49 -85.7818 -547.999 1518.03 -90.6655 24.9944 690.297 
1167.37 -2291.76 336.218 201.739 822.387 3875.28 533.845 3644.15 -2536.24 4934.52 -4356.3 -152.442 -1285.08 316.733 2034.24 -5635.44 333.986 -89.7035 -2564.2 
392.843 -769.201 112.587 67.9754 275.319 1300.72 180.038 1222.18 -852.11 1656.01 -1462.48 -51.4927 -431.136 106.87 682.627 -1891.01 112.31 -29.1321 -861.806 
106.055 -206.595 30.4074 17.3767 74.4071 350.54 48.7405 328.513 -229.651 446.734 -394.552 -12.8566 -117.029 28.7321 184.022 -510.189 29.8464 -7.57539 -231.536 
241.958 -476.342 69.5024 41.3635 170.116 805.609 110.542 756.532 -526.678 1024.48 -904.349 -31.5699 -266.865 65.9264 423.022 -1170.71 68.8143 -19.0971 -532.045 
-204.236 401.676 -58.164 -35.548 -144.212 -677.668 -93.5905 -637.169 443.663 -864.411 762.414 26.1749 225.004 -54.5501 -355.319 986.536 -59.0767 15.381 448.274 
202.225 -396.082 58.7244 35.617 142.23 672.243 92.6041 631.154 -438.97 855.724 -754.66 -26.4207 -222.379 54.2887 353.195 -976.172 58.5931 -15.8321 -443.609 
-1056.75 2073.81 -303.869 -182.313 -743.052 -3509.86 -483.923 -3298.46 2297.28 -4469.31 3944.63 137.813 1164 -286.982 -1841.97 5102.11 -301.247 81.7731 2323.01 
-136.096 265.48 -38.5115 -23.0518 -94.488 -449.281 -61.2972 -420.774 293.35 -571.757 503.475 17.523 147.733 -36.9415 -234.649 651.807 -38.287 10.2931 297.54 
955.492 -1873.01 273.408 164.56 671.566 3166.15 435.625 2977.68 -2073.42 4033.18 -3559.81 -125.021 -1049.67 258.804 1662.52 -4606.05 272.699 -73.3652 -2096.09 
331.865 -650.536 94.7011 57.9977 233.798 1101.89 152.499 1036.6 -720.517 1404.04 -1237.96 -42.5665 -364.481 89.0188 577.66 -1601.77 94.7371 -25.1946 -728.592 
