-48414.6 38368.8 69139.6 -76796 -47294.5 -65607 -39634.9 
60684.2 -48091.6 -86665 96261.1 59282.1 82235.2 49679.4 
77659.3 -61544.5 -110907 123185 75863.5 105236 63575.3 
107109 -84883.5 -152964 169901 104632 145145 87685.4 
-57538.4 45598.5 82171.4 -91269 -56207.9 -77972 -47104.6 
