-4820.17 545.137 -5828.43 -8598.63 -8391.67 8854.02 10652.9 -3297.8 -7171.77 5502.61 -1173.14 -7595.53 2234.08 
6529.59 -738.771 7896.12 11647.2 11365.2 -11993.3 -14430.1 4465.91 9712.81 -7453.1 1588.47 10288.7 -3026.69 
260.965 -29.8482 314.649 463.25 451.59 -478.218 -574.787 178.473 387.464 -296.639 62.3969 409.913 -120.713 
721.734 -82.2767 873.512 1288.45 1257.08 -1327.43 -1596.99 494.301 1075.64 -825.254 176.122 1138.55 -334.955 
7649.2 -863.459 9249.83 13644.9 13314.1 -14048.8 -16903.4 5231.86 11377.8 -8732.12 1861.11 12051.7 -3545.38 
-844.568 96.0049 -1021.9 -1507.91 -1470.43 1552.76 1868 -577.431 -1257.96 965.067 -206.655 -1330.63 390.871 
1071.03 -120.204 1293.97 1909.94 1864.33 -1965.8 -2364.7 732.994 1591.97 -1221.96 260.092 1687.43 -495.806 
-5652.65 639.233 -6833.6 -10082.2 -9837.39 10380.5 12488.8 -3866.06 -8408.51 6452.12 -1375.8 -8905.27 2619.17 
-4292.95 484.498 -5191.13 -7657.68 -7472.92 7884.64 9487.08 -2936.69 -6386.4 4901.02 -1045.54 -6764.1 1989.17 
-2894.78 327.119 -3498.76 -5162.42 -5037.06 5315.65 6394.7 -1979.35 -4305.5 3302.39 -703.46 -4559.73 1341.81 
6281.95 -710.64 7594.8 11206 10933.2 -11538.4 -13881.5 4296.84 9344.9 -7169.98 1529.67 9897.34 -2911.3 
