-173781 -19489.2 -362894 406382 56316.1 -318908 -200775 504715 -468670 575289 -225845 270146 -173473 
-32573.6 -3653.14 -68021.2 76174 10557 -59777 -37633.8 94606.7 -87849.1 107834 -42334.1 50637.2 -32514.8 
14486.4 1625.15 30251.3 -33875.8 -4695.63 26583.6 16737.9 -42074.8 39068.8 -47958.4 18826.6 -22519.3 14460 
38528.7 4320.25 80457.8 -90100.4 -12486.6 70706.1 44513.1 -111901 103910 -127548 50073 -59893.7 38460.6 
8181.66 917.748 17084.1 -19131.7 -2651.36 15013.8 9452.8 -23760.9 22063.4 -27082.3 10632.2 -12717.7 8166.93 
33146.9 3718.12 69217.5 -77511.1 -10741.2 60827.7 38296.1 -96268.5 89391.4 -109728 43077.5 -51525.7 33087 
11690.6 1312.06 24414 -27338.9 -3789.62 21455.1 13506 -33953.4 31530.2 -38702.4 15192.7 -18173.9 11670.2 
-97991.1 -10988.5 -204629 229151 31756.4 -179827 -113213 284599 -264274 324394 -127350 152330 -97817.4 
-16191.9 -1815.13 -33813.6 37864.2 5247.54 -29714.8 -18707.1 47026.4 -43668.2 53603.3 -21042.9 25170.8 -16164.1 
-48063.5 -5391.07 -100369 112397 15576.5 -88203.4 -55529.2 139594 -129625 159113 -62464.3 74717 -47978.2 
27236.6 3053.58 56877.1 -63691.7 -8826.77 49983 31466.5 -79104.6 73454.6 -90164.4 35396.8 -42339.4 27189 
