-700852 897375 -285877 968444 -1.17826e+06 1.07332e+06 -653378 
-257088 329016 -104780 355129 -432106 393580 -239529 
-878859 1.12535e+06 -358511 1.21445e+06 -1.47756e+06 1.34597e+06 -819372 
284152 -364014 116003 -392779 477833 -435319 265070 
-129647 165962 -52862 179119 -217934 198515 -120831 
