751.99 -111.425 -441.447 263.053 -629.807 1951.6 -930.607 2447.63 -833.764 -446.172 963.748 -1413.26 2244.26 1476.48 -2043.07 636.788 1913.81 
-387.232 57.6083 226.972 -135.415 323.566 -1005.09 478.992 -1261.03 429.39 230.372 -496.242 728.287 -1155.75 -760.458 1052.11 -328.117 -987.192 
-4721.15 694.371 2768.14 -1648.68 3954.23 -12249.4 5841.23 -15371 5228.69 2805.65 -6051.63 8876.7 -14095.2 -9267.59 12827.8 -3992.1 -12017.9 
2915.94 -428.419 -1709.73 1019.41 -2441.76 7564.53 -3608.26 9491.36 -3230.04 -1732.98 3736.84 -5481.67 8705.1 5722.49 -7921.98 2465.99 7420.63 
-2656.02 389.464 1556.78 -927.239 2223.93 -6890.96 3285.46 -8645.92 2942.21 1577.22 -3403.71 4993.26 -7927.1 -5213.51 7214.72 -2245.41 -6759.76 
1319.08 -193.657 -772.927 461.152 -1104.47 3423.29 -1632.38 4294.46 -1460.43 -784.516 1690.03 -2480.19 3938.39 2590.07 -3584.12 1116.49 3357.9 
1119.42 -164.101 -655.638 391.541 -937.949 2904.22 -1384.91 3643.66 -1238.73 -664.624 1433.58 -2104.64 3341.12 2195.6 -3041.26 946.982 2848.09 
253.401 -37.2782 -148.6 87.9777 -211.954 656.656 -312.673 824.319 -279.368 -150.692 324.281 -476.179 754.977 497.264 -687.641 213.253 643.818 
-2577.94 378.536 1510.32 -901.112 2159.29 -6688.02 3189.14 -8391.87 2855.7 1531.57 -3304.06 4847.14 -7695.04 -5060.27 7004.38 -2180.88 -6560.75 
1601.13 -235.593 -938.8 559.587 -1341.82 4154.25 -1981.87 5213.7 -1774.4 -950.594 2051.3 -3010.11 4781.54 3142.67 -4351.09 1354.88 4075.93 
4527.12 -665.021 -2653.65 1580.35 -3789.98 11743 -5600.25 14735 -5013.32 -2690.29 5799.86 -8509.76 13512.2 8883.65 -12298 3827.07 11519.4 
201.21 -30.3479 -118.398 71.3983 -168.585 524.186 -250.112 657.156 -222.812 -119.096 259.067 -379.736 603.306 397.051 -548.82 169.994 513.461 
2582.92 -379.541 -1513.92 903.418 -2164.3 6703.69 -3197.05 8411.92 -2861.81 -1536.19 3311.36 -4858.92 7712.8 5072.22 -7020.63 2185.53 6577.23 
