-494312 -258710 439229 409342 111571 521864 473416 
18424.9 9653.31 -16370.4 -15255.8 -4163.8 -19451.3 -17644.8 
-227646 -119154 202277 188512 51385.8 240333 218022 
-630977 -330230 560665 522516 142416 666145 604304 
461977 241796 -410496 -382562 -104277 -487726 -442446 
