28507.2 -46820.2 12481.8 113012 80518.6 -16535.5 -74084.9 -61324.9 -25865 26980.7 -85743.5 
-26684.4 43827.8 -11682.8 -105789 -75374 15478.8 69349.8 57404.2 24210.6 -25256.6 80264 
41205.8 -67677.4 18040.9 163357 116388 -23900.6 -107087 -88643.5 -37386.9 38998.4 -123941 
59426.1 -97602.5 26018.9 235592 167855 -34470.7 -154441 -127840 -53917.8 56243.8 -178747 
-28647.3 47049.7 -12542.1 -113568 -80914.6 16616.3 74448.4 61625 25991.8 -27112.9 86164.9 
15832.1 -26001.5 6932.81 62765.2 44717.9 -9181.69 -41144.5 -34057.4 -14364.1 14984.1 -47619.5 
71522.6 -117468 31316.2 283546 202021 -41486.7 -185875 -153862 -64892.9 67692.2 -215130 
