1993.47 -21166.8 -7453.31 -8123.19 -17274 -5994.89 -16020 -41162.2 16126.4 15566.4 22739.7 
-1438.74 15288.6 5383.95 5868.94 12477.5 4330.85 11571 29733.6 -11648.3 -11244.4 -16426.2 
-377.972 4018.21 1414.39 1542.42 3280.84 1138.46 3040.74 7815.13 -3060.61 -2955.11 -4315.9 
-5579.5 59244.4 20861.1 22738 48348.7 16778.2 44837.5 115213 -45134.7 -43568.4 -63647.2 
1978.65 -21013.3 -7399.82 -8065.36 -17149.1 -5950.12 -15904.2 -40864.4 16009.4 15452.8 22574.6 
1387.78 -14734.5 -5188.68 -5655.55 -12024.5 -4172.72 -11151.7 -28652.1 11225.8 10834.6 15829.3 
-593.291 6296.42 2217.92 2416.24 5138.97 1783.5 4765.19 12245.3 -4797.25 -4630.04 -6763.71 
