-7438.73 -2123.86 -12051.3 7337.63 -3297.19 6254.02 -16083.5 4053.24 8818.51 -12725 -11371.5 3383.77 2331.05 
7828.81 2235.05 12681 -7720.68 3470.12 -6580.69 16923.2 -4265.98 -9279.51 13390.4 11964.8 -3560.44 -2454.05 
-16868.9 -4814.87 -27325.8 16637.7 -7478.37 14180.9 -36468.7 9192.07 19997 -28851.9 -25783.8 7672.75 5286.58 
10801.2 3082.16 17496.1 -10652.6 4787.85 -9080.66 23349.6 -5886.3 -12805.2 18475 16509.6 -4912.72 -3385.66 
10816.3 3087.53 17522.5 -10667.9 4794.66 -9093.91 23384 -5893.96 -12822.4 18501.8 16533.1 -4920.97 -3389.43 
2258.67 644.528 3659.39 -2227.64 1000.68 -1899.08 4883.13 -1231.7 -2677.15 3864.4 3452.04 -1028.04 -707.7 
-8199.93 -2340.12 -13282.2 8086.33 -3634.04 6892.57 -17726.1 4468.15 9720.35 -14025.5 -12532.2 3730.48 2570.13 
1418.12 405.387 2296.3 -1398.28 628.827 -1192.09 3064.65 -771.754 -1681.02 2424.48 2167.97 -644.104 -444.999 
1675.61 478.999 2715.02 -1652.67 741.717 -1408.31 3622.11 -912.854 -1985.96 2866.14 2560.98 -761.582 -525.426 
-8447.06 -2410.76 -13685 8332.01 -3745.08 7102.43 -18264.2 4602.38 10015.4 -14450.2 -12911.5 3843.46 2647.62 
13165.9 3757.47 21329.1 -12986.1 5836.15 -11068.5 28465.8 -7173.63 -15609.6 22519.8 20125.1 -5989.88 -4125.99 
