-3291.77 2758.88 -1227.24 -2871.03 5740.97 3005.27 591.918 -2588.24 3326.87 1259.45 -1721.57 1575.6 -3757.59 -6913.81 -3487.05 99.7156 2337.51 -3897.14 -3271.85 
-884.307 742.241 -330.128 -771.445 1543.48 807.359 159.812 -695.419 895.222 339.482 -463.079 423.35 -1010.89 -1858.02 -937.372 26.784 628.514 -1049.08 -879.415 
5179.44 -4340.26 1930.27 4515.88 -9032.54 -4726.76 -932.507 4072.23 -5235.04 -1980.2 2710.95 -2478.34 5910.9 10877.1 5487.15 -156.35 -3676.96 6132.48 5145.8 
-6319.64 5293.58 -2354.32 -5510.99 11020.5 5766.54 1137.37 -4967.05 6385.78 2415.27 -3306.34 3022.07 -7210.61 -13269.8 -6693.03 190.691 4485.28 -7480.99 -6277.55 
-4285.35 3590.67 -1596.25 -3736.09 7473.52 3910.47 771.839 -3368.55 4331.13 1638.52 -2241.18 2049.05 -4890.3 -8998.22 -4538.91 130.085 3042.53 -5073.12 -4258.06 
-1974.6 1653.98 -734.884 -1722.07 3443.82 1802.98 355.5 -1553.16 1996.72 755.58 -1034.05 945.619 -2253.79 -4147.41 -2092.21 58.5733 1402.32 -2337.75 -1962.15 
7613.6 -6378.17 2836.78 6639.91 -13277.5 -6946.96 -1371.36 5984.89 -7694.06 -2910.95 3983.53 -3642.38 8689.08 15986.1 8063.64 -230.328 -5405.89 9013.61 7565.17 
1446.88 -1212.48 538.734 1262.24 -2523.9 -1320.16 -261.496 1138.09 -1463.66 -552.969 756.899 -691.942 1652.14 3040.11 1534.44 -43.9819 -1027.38 1713.9 1439.36 
1961.61 -1642.47 730.473 1709.74 -3420.11 -1789.16 -352.172 1541.38 -1982.16 -750.456 1026.51 -939.054 2237.41 4119.42 2077.35 -59.5293 -1391.81 2322.69 1949.16 
-6491.4 5438.57 -2418.23 -5661.06 11322.3 5924.1 1168.18 -5104.72 6560.25 2481.41 -3396.76 3105.28 -7408.49 -13633.7 -6876.93 196.326 4609.14 -7685.4 -6450.81 
1559.15 -1306.44 581.739 1358.74 -2718.72 -1423.06 -281.301 1225.57 -1576.35 -595.532 816.598 -745.626 1779.82 3273.43 1651.28 -46.7111 -1107.23 1845.08 1549.15 
2671.84 -2238.84 995.887 2330.69 -4659.38 -2437.72 -481.695 2099.49 -2700.26 -1021.85 1397.96 -1278.22 3048.47 5611.16 2829.84 -79.6101 -1895.96 3162.36 2655.6 
-793.251 665.487 -296.188 -692.197 1383.62 723.35 143.072 -623.739 801.803 302.703 -415.948 378.92 -905.826 -1666.05 -841.12 24.1024 563.613 -938.586 -787.609 
-3315.61 2776.63 -1235.99 -2891.33 5780.83 3024.6 596.905 -2606.13 3349.59 1267.3 -1735.46 1585.94 -3783.21 -6962.34 -3511.47 99.4323 2352.79 -3925.38 -3293.62 
-4456.5 3733.85 -1661.07 -3885.66 7772.2 4066.43 802.36 -3503.59 4502.61 1703.83 -2332.4 2132.56 -5085.12 -9357.46 -4720.4 135.189 3164.03 -5276.11 -4428.96 
-9220.73 7725.63 -3436.79 -8042.79 16082.9 8415.12 1659.58 -7248.67 9319.64 3525.83 -4824.74 4410.28 -10524.5 -19364.3 -9769.13 277.843 6546 -10918.2 -9161.98 
6462.84 -5414.94 2407.06 5635.36 -11269.4 -5898.35 -1162.78 5079.58 -6529.94 -2471.54 3382.02 -3091.34 7375.62 13571.1 6845.53 -194.785 -4586.96 7650.44 6421.6 
