-67074 15722.3 -128339 -136738 -79168.9 49332.4 -81980.5 
-46040.1 10793 -88088.8 -93846.7 -54341.4 33858.9 -56268.3 
4744.64 -1111.44 9075.37 9666.13 5600.24 -3486.79 5797.68 
36445.4 -8541.73 69737 74306.6 43017.8 -26807.9 44548.4 
-149165 34963.4 -285399 -304069 -176056 109704 -182309 
