-1790.74 -8169.71 2996.44 8196.28 -741.345 -5351.79 -4283.4 5059.52 12554.8 -3093.94 -8165.34 -4429.69 -9569.14 -2191.24 -170.12 -7582.58 7660.46 
396.651 1815.39 -664.797 -1819.59 163.692 1189.35 950.548 -1123.8 -2788.52 687.679 1814.08 983.924 2124.31 486.046 37.833 1682.98 -1701.55 
1010.99 4612.84 -1691.1 -4627.31 419.067 3021.38 2417.37 -2855.88 -7086.87 1746.54 4610.2 2500.32 5402.13 1236.43 95.6352 4279.65 -4325.55 
410.971 1876.41 -687.724 -1883.05 171.061 1229.58 982.999 -1162.21 -2884.4 710.335 1875.87 1017.2 2197.65 502.426 38.4093 1740.77 -1760.19 
308.181 1405.09 -514.725 -1410.81 126.72 921.41 736.509 -871.346 -2160 531.746 1404.69 762.993 1646.65 377.38 29.0394 1305.03 -1317.67 
552.79 2522.85 -925.176 -2530.91 229.196 1652.97 1322.51 -1563.38 -3877.7 956.597 2522.71 1367.83 2955.31 676.333 53.2466 2340.98 -2366.75 
797.439 3640.42 -1333.86 -3652.17 329.268 2384.52 1907.67 -2254.78 -5592.12 1378.45 3638.01 1973.82 4263.61 976.804 76.2723 3377.57 -3412.83 
-1448.3 -6606.89 2421.83 6627.84 -599.464 -4327.52 -3462.46 4090.82 10150.7 -2502.38 -6602.86 -3581.58 -7737.26 -1772.02 -136.88 -6130.15 6194.11 
264.426 1210.42 -443.471 -1213.67 109.063 793.354 634.63 -749.099 -1858.79 459.293 1210.54 656.592 1418.15 324.164 25.9866 1123.44 -1134.2 
1171.59 5350.6 -1962.45 -5367.95 485.773 3504.84 2805.74 -3314.51 -8222.48 2027.16 5348.78 2900.86 6267.69 1435.12 111.926 4965.74 -5016.71 
-976.26 -4459 1634.56 4473.36 -403.998 -2921.23 -2336.81 2761.09 6850.85 -1689.97 -4456.38 -2418.04 -5222.62 -1194.83 -92.3431 -4137.36 4181.36 
735.889 3359.61 -1231.34 -3369.89 304.872 2200.78 1760 -2080.94 -5161.11 1272.65 3356.65 1821.05 3935.21 900.266 68.79 3116.91 -3150.48 
-35.7181 -159.787 58.6783 159.874 -14.036 -103.91 -83.7382 98.4149 245.028 -60.2425 -158.087 -86.9018 -186.501 -43.3291 -4.25081 -146.615 148.605 
