1860.24 -1598.03 1502.93 880.957 895.369 1352.39 -70.1924 551.193 976.191 -1348.81 -456.15 1929.42 1041.18 -1353.31 2316.94 -818.207 1141.92 1232.16 -132.272 
1413.72 -1213.88 1143.17 670.269 680.267 1027.99 -53.0339 419.201 741.721 -1024.86 -346.679 1466.72 791.41 -1028.79 1761.53 -621.645 866.773 935.096 -100.568 
-6806.18 5846.53 -5499.2 -3224.09 -3275 -4949 258.249 -2017.93 -3570.45 4936.74 1669.14 -7059.36 -3812 4951.65 -8479.23 2994.37 -4173.89 -4505.4 485.46 
872.241 -748.689 703.821 411.742 418.761 634.203 -32.8574 259.397 457.459 -632.641 -213.647 904.684 488.952 -634.842 1086.26 -382.703 533.947 576.267 -62.0211 
305.55 -262.916 247.38 144.239 147.813 223.323 -10.849 89.8567 160.998 -221.631 -75.5235 318.209 172.414 -223.708 381.279 -135.308 187.867 202.873 -22.1477 
-4311.5 3703.71 -3483.35 -2041.47 -2075.55 -3133.66 162.495 -1278.98 -2261.98 3126.98 1056.89 -4471.03 -2415.2 3136.71 -5370.13 1896.98 -2643.43 -2853.77 307.486 
2730.21 -2345.34 2206.82 1293.09 1315.07 1985.63 -102.405 808.844 1432.77 -1979.66 -670.214 2832.52 1528.71 -1987.36 3401.27 -1200.11 1674.82 1806.35 -194.776 
4687.43 -4025.6 3786.3 2219.87 2256.22 3407.47 -177.591 1390.37 2457.77 -3399.24 -1148.62 4861.71 2625.12 -3410.09 5838.01 -2061.61 2873.78 3102.01 -333.85 
-1749.79 1503.05 -1414.69 -829.007 -841.283 -1271.31 66.3914 -518.763 -918.79 1269.37 429.27 -1814.76 -979.885 1272.81 -2179.1 769.536 -1072.79 -1158.34 124.676 
2277.57 -1957.05 1841.11 1078.37 1095.56 1655.72 -85.5575 675.943 1194.44 -1652.44 -559.31 2363.86 1276.69 -1657.61 2837.92 -1001.09 1397.38 1507.16 -162.825 
-1161.23 997.195 -939.255 -549.952 -559.385 -845.091 43.1892 -343.954 -609.925 842.981 285.086 -1204.17 -650.953 844.209 -1447.42 510.073 -713.179 -767.788 83.354 
-1330.09 1143.2 -1075.28 -629.088 -640.711 -966.841 50.1386 -393.601 -697.813 964.141 326.413 -1379.07 -745.545 967.29 -1656.83 585.713 -816.176 -880.793 94.5841 
5271.44 -4528.39 4259.09 2496.86 2537.44 3832.55 -199.376 1563.25 2764.22 -3823.12 -1292.09 5467.87 2953.37 -3835.03 6566.37 -2319.5 3233.62 3488.66 -375.281 
-2586.77 2219.93 -2090.03 -1224.38 -1244.67 -1879.22 97.0148 -767.635 -1356.08 1874.59 633.903 -2682.4 -1447.72 1880.21 -3221.57 1136.86 -1586.58 -1711.3 184.215 
-2077.28 1783.78 -1677.38 -982.788 -998.769 -1510.33 77.7461 -615.153 -1089.14 1505.12 509.232 -2154.16 -1163.97 1510.34 -2586.48 912.41 -1273.66 -1374.73 148.893 
732.656 -630.215 591.648 346.578 353.097 533.653 -27.6312 217.514 384.301 -530.789 -179.363 759.553 409.828 -533.361 912.106 -322.836 448.482 484.895 -52.046 
737.959 -633.606 596.465 348.822 355.602 535.714 -27.6328 219.563 387.267 -535.515 -181.614 765.469 412.445 -537.215 918.301 -324.167 453.024 487.47 -52.6346 
