23965.2 10991.7 -10647.9 -42645.5 -35619.2 -8792.49 33793.5 53447.7 -57.1593 -30714.5 25172.1 16550.7 2637.78 
-8981.23 -4118.91 3991.08 15983.4 13350.3 3295.92 -12664.6 -20031.8 21.7986 11511.3 -9433.88 -6203.03 -987.608 
-7962.87 -3652.16 3537.02 14169.8 11835.6 2920.54 -11228.7 -17760.2 19.5684 10205.1 -8363.67 -5500.73 -876.44 
4385.69 2012.12 -1949.04 -7803.09 -6517.9 -1609.22 6183.22 9780.34 -10.5823 -5619.69 4606.14 3028.86 483.122 
-25114 -11519.7 11156.5 44689.8 37327.1 9213.96 -35411.9 -56008.2 59.733 32185.9 -26379.2 -17343.4 -2763.51 
-24572.4 -11270 10915.6 43723.1 36520 9013.87 -34647.5 -54797.4 57.812 31489.6 -25807.9 -16968.5 -2704.11 
1235.49 566.703 -549.358 -2199.6 -1837.1 -453.339 1743.57 2757.07 -3.07882 -1584.53 1297.71 852.966 136.12 
-10059.3 -4614.84 4469.38 17901.3 14951.6 3691.29 -14185.5 -22435 24.1549 12891.7 -10566.4 -6947.04 -1106.54 
-22367.1 -10258.5 9937.44 39801.3 33243.6 8206.15 -31538.9 -49883.5 51.7827 28665.7 -23493.9 -15446.5 -2460.88 
-12082.8 -5541.35 5369.11 21502.1 17959.7 4432.86 -17038.8 -26947.8 28.4944 15485.2 -12691.2 -8344.17 -1329.11 
-19412.7 -8902.7 8624.31 34542.8 28851.5 7120.24 -27371 -43290.6 45.7245 24876.4 -20389.6 -13405.7 -2136.4 
