-2880.29 426.582 -6183.72 7334.63 -6093.02 1531.01 -8847.39 3795.29 -6664.31 407.555 3841.99 
-28933.7 4280.06 -62107 73678 -61198.7 15385.3 -88864.8 38127.6 -66950.7 4092.83 38596.4 
5005.87 -739.326 10744.5 -12746.6 10587.6 -2661.02 15374.7 -6596.1 11582.2 -708.985 -6677.16 
23875.8 -3531.64 51250.6 -60797.9 50500.5 -12695.3 73328.5 -31462 55245.4 -3376.73 -31850.2 
-16937.9 2505.63 -36357.8 43130.5 -35826.3 9007.18 -52020.5 22320.4 -39192.7 2395.28 22594.2 
-633.893 93.441 -1361.75 1615.23 -1341.84 336.683 -1948.64 835.757 -1468.56 89.7244 846.63 
-42255 6251.39 -90706.8 107603 -89378 22468.8 -129783 55684.1 -97776.9 5978.04 56368.5 
