3630.69 3909.03 3357.21 4393.14 -2369.94 -136.34 2096.68 384.783 -1187.21 2775.58 -30.5403 -624.294 7.36127 
-50482.6 -54364.6 -46672.7 -61094 32964.7 1882.45 -29164.2 -5344.32 16507 -38590.2 422.505 8685.75 -95.1177 
-2431.59 -2618.65 -2247.46 -2940.88 1588.08 91.1781 -1403.27 -256.398 794.263 -1859.03 20.3972 417.688 -5.36498 
-3573.12 -3847.96 -3303.8 -4324.35 2332.89 133.211 -2064.82 -378.491 1168.69 -2731.88 29.3552 614.921 -6.46462 
-1395.34 -1502.24 -1291.01 -1689.45 911.241 51.4442 -806.226 -147.55 456.538 -1066.39 12.3205 240.573 -3.26794 
14333.9 15436.1 13252.6 17347.6 -9360.26 -534.571 8280.36 1516.99 -4686.05 10957 -118.877 -2465.63 26.845 
-9641.05 -10382.3 -8913.3 -11667.3 6295.84 360.215 -5568.19 -1021.36 3151.67 -7368.2 80.5464 1658.61 -18.0385 
-24337.9 -26208.9 -22499.5 -29453.6 15891.4 907.838 -14060.1 -2576.15 7958.13 -18603.6 203.921 4188.18 -44.6315 
8729.83 9400.62 8072.14 10564.9 -5700.94 -326.15 5043.18 923.676 -2855.47 6673.99 -73.745 -1501.51 16.4074 
-3626.6 -3905.06 -3353.76 -4389.78 2368.95 135.008 -2095.25 -383.616 1186.56 -2772.89 30.4551 624.596 -6.38573 
-21223.8 -22855.1 -19622.5 -25684.5 13860 790.754 -12261 -2246.87 6939.02 -16225 176.248 3652.66 -39.3257 
