42.537 592.965 1479.76 -132.247 -1364.72 208.307 -204.858 1558.15 1636.27 1416.43 1626.51 164.168 1135.12 -278.42 165.708 459.769 -198.23 -1665.15 -419.515 -650.965 -974.593 9.22108 -1711.33 
-34.1378 -484.934 -1211.39 108.569 1116.14 -169.766 167.902 -1274.81 -1338.7 -1158.44 -1330.92 -134.518 -929.526 228.458 -134.84 -375.576 161.285 1363.53 343.327 532.874 796.309 -6.73636 1401.02 
-12.3462 -163.836 -407.197 35.6408 375.194 -56.4435 56.3198 -429.98 -449.596 -390.055 -448.578 -44.6384 -311.985 76.9 -44.8207 -126.764 54.1182 457.746 116.09 179.494 267.326 -2.93959 471.933 
-18.9645 -273.266 -683.77 61.1631 630.297 -96.1912 95.2637 -719.976 -755.39 -654.17 -750.393 -75.3597 -524.763 128.39 -77.1687 -212.752 91.7667 769.694 193.583 301.069 450.56 -4.01193 789.745 
45.106 619.012 1547.26 -137.7 -1426.92 216.746 -215.244 1630.45 1709.37 1479.35 1701.17 171.554 1186.68 -291.147 172.056 479.857 -207.195 -1741.88 -438.329 -679.646 -1018.81 9.00052 -1788.8 
-5.12091 -67.6895 -167.458 15.3181 154.018 -22.4981 22.4907 -175.853 -183.895 -160.611 -183.78 -17.6135 -128.567 31.9715 -19.0083 -52.7522 21.4859 188.15 47.2653 73.2833 110.399 -2.02268 192.593 
87.7533 1231.98 3075.46 -276.346 -2837.52 431.787 -428.647 3240.5 3401.94 2944.57 3383.08 341.737 2361.08 -578.732 343.688 955.249 -411.238 -3463.81 -872.878 -1351.55 -2025.75 19.6669 -3558.79 
43.2947 600.264 1497.99 -133.753 -1381.08 211.007 -208.191 1579.54 1657.75 1434.44 1648.55 165.464 1151.08 -282.725 167.387 464.192 -200.313 -1687.75 -425.49 -658.3 -987.057 8.6073 -1734.15 
58.5265 831.275 2073.35 -185.679 -1912.17 291.692 -289.338 2184.49 2292.38 1984.69 2281.13 230.72 1592.25 -390.333 231.897 643.106 -277.84 -2336.15 -588.412 -910.517 -1364.71 13.0664 -2399.18 
33.5828 483.75 1206.6 -107.179 -1112.88 169.037 -168.647 1271.69 1333.85 1154.8 1326.12 132.931 925.032 -226.625 134.725 374.161 -161.469 -1358.39 -341.417 -530.184 -793.143 7.81096 -1396.24 
-35.8548 -502.644 -1252.17 113.107 1156.28 -175.85 174.891 -1319.5 -1384.74 -1199.56 -1377.92 -139.758 -962.533 234.944 -140.548 -388.673 167.85 1410.65 355.891 549.71 824.095 -8.10511 1449.77 
22.4049 307.904 770.942 -68.5635 -710.577 107.518 -106.727 812.504 851.803 737.134 846.87 85.7526 591.745 -144.385 85.5943 238.493 -103.893 -868.532 -218.516 -338.05 -507.721 4.20258 -891.345 
88.817 1239.63 3095.22 -277.854 -2854.01 433.764 -430.687 3261.84 3421.35 2962.39 3402.47 343.255 2375.06 -581.846 345.935 959.611 -414.162 -3485.93 -877.994 -1360.42 -2037.13 18.5058 -3581.01 
-68.5014 -947.823 -2366.26 212.879 2181.9 -332.187 328.559 -2492.47 -2615.24 -2263.8 -2601.37 -263.037 -1816.39 445.82 -265.04 -733.473 316.689 2664.6 670.292 1039.14 1556.41 -13.8301 2737.18 
-8.99033 -118.031 -294.219 26.7085 273.098 -42.1358 41.4454 -310.517 -326.796 -282.431 -325.048 -33.2677 -226.039 56.4722 -33.3477 -92.0796 39.5335 333.037 82.8655 130.199 193.444 -1.55834 340.943 
-49.0595 -691.094 -1724.73 154.979 1592.31 -241.713 240.972 -1818.31 -1908.78 -1650.71 -1897.84 -190.757 -1325.01 325.245 -192.66 -534.627 231.161 1943.74 490 758.573 1136.46 -10.201 1995.94 
2.09771 38.7825 96.3892 -8.62796 -89.9742 13.832 -12.466 100.77 107.357 91.8699 106.547 10.2755 73.8827 -17.6942 10.9035 30.1235 -13.5993 -108.458 -26.9975 -43.3524 -64.0337 -0.0978893 -112.462 
49.2574 680.397 1700.34 -151.373 -1568.68 238.764 -236.749 1790.91 1880.58 1626.3 1870.55 187.862 1304.82 -319.788 190.405 527.583 -227.293 -1915.05 -483.138 -747.928 -1119.05 11.5382 -1966.44 
14.1205 200.095 497.842 -44.4556 -457.834 69.1919 -68.4541 524.034 550.496 475.818 547.521 56.084 381.379 -94.0747 56.1322 154.268 -66.2676 -560.518 -141.983 -218.475 -327.063 2.45605 -575.075 
