-91881.1 143279 5481.88 41365.8 57450.1 88522.7 -134152 
-102288 159508 6102 46053.4 63957.5 98548.8 -149347 
-34580.9 53924.3 2062.14 15569 21621.6 33317.4 -50490.4 
51546.6 -80382.9 -3074.68 -23207.8 -32230.4 -49663.2 75262.6 
33026.3 -51501.8 -1970.97 -14868.9 -20649.9 -31819.9 48220.8 
