-4269.44 -3939.43 -2762.62 -8146.62 -1206.93 -7750.34 353.61 2772.94 -4070.83 -3246.91 3534.46 -2091.08 6693.7 -2017.51 6012.58 5713.95 -1019.7 
-4410.43 -4071.9 -2853.44 -8415.33 -1247.15 -8007.18 364.428 2864.21 -4205.83 -3354.64 3650.74 -2159.72 6914.98 -2083.67 6211.32 5903.7 -1054.15 
4430.28 4089.3 2866.13 8452.88 1251.81 8042.19 -367.282 -2876.84 4226.04 3369.51 -3667.72 2168.83 -6946.25 2092.72 -6240.75 -5929.08 1057.48 
6788.89 6266.62 4392.63 12954.1 1918.62 12326.5 -560.77 -4409.85 6474.64 5163.22 -5620.3 3325.11 -10643.6 3208.28 -9561.91 -9086.9 1620.7 
-3601.77 -3323.96 -2330.43 -6873.01 -1018.42 -6537.82 297.845 2339.47 -3435.2 -2737.92 2981.77 -1763.22 5645.57 -1701.87 5073.6 4821.05 -859.22 
-871.432 -805.015 -564.233 -1663.91 -245.739 -1583.54 72.9329 567.5 -833.01 -663.746 721.899 -427.646 1366.77 -412.649 1228.57 1168.49 -208.375 
896.456 827.455 579.312 1708.46 252.705 1625.11 -74.254 -582.041 853.541 680.718 -740.551 438.191 -1403.23 422.425 -1260.71 -1198.72 213.426 
2808.54 2593.73 1817.67 5360.71 792.919 5100.85 -231.671 -1825.02 2679.62 2135.94 -2325.16 1376.62 -4404.01 1327.41 -3956.6 -3760.27 671.26 
-6856.48 -6327.93 -4436.55 -13082.2 -1937.29 -12447.6 567.467 4451.68 -6539.8 -5212.43 5676.42 -3356.86 10748.8 -3239.22 9657.54 9176.57 -1638 
2737.12 2527.94 1771.53 5223.64 773.162 4970.5 -226.848 -1777.28 2610.7 2082.52 -2267.58 1340.98 -4292.09 1294.5 -3856.86 -3665.04 653.13 
-4415.09 -4074.28 -2855.8 -8423.69 -1246.68 -8015.23 365.654 2867.44 -4211.17 -3357.26 3654.57 -2162.21 6921.63 -2087.14 6217.67 5908.67 -1053.33 
2375.14 2193 1537.31 4531.42 671.904 4310.57 -196.328 -1542.7 2265.19 1806.77 -1965.52 1162.05 -3723.36 1122.14 -3345.55 -3179.18 567.814 
98.279 89.3396 62.4661 186.381 27.8933 176.372 -7.47383 -63.8467 93.4006 73.9581 -79.64 47.0789 -152.421 45.4373 -136.216 -130.182 23.9733 
