-65802.7 1.69958e+06 70307.5 -65381.5 408064 63286.6 1.052e+06 
5058.23 -130905 -5393.45 5052.46 -31423.1 -4888.23 -81039.6 
31192 -805677 -33326.6 30995.3 -193439 -30002.6 -498699 
-1464.41 38091.6 1554.07 -1483.21 9140 1433.84 23589.8 
65675.5 -1.69654e+06 -70159.6 65282.9 -407327 -63189.6 -1.05013e+06 
