18410.7 -20513 -18290.3 727.445 66687.9 64599.3 -10808.7 -3700.69 -14006.5 77967.1 7299.77 -55791.9 2609.07 
-15478.1 17246.4 15378.8 -610.707 -56069.7 -54311.5 9088.8 3109.75 11777 -65551 -6138.53 46906.5 -2193.72 
3179.7 -3541.91 -3159.48 126.143 11518.3 11157.4 -1867.72 -639.881 -2418.25 13465.6 1260.94 -9635.02 450.414 
-13478.7 15018.3 13390.7 -531.457 -48826.7 -47296.5 7913.92 2709.49 10256.3 -57083 -5344.72 40847.7 -1911.62 
12426.9 -13845.6 -12345.9 490.137 45016.6 43604.9 -7297.19 -2497.21 -9454.74 52629.8 4928.19 -37660.8 1760.64 
35737 -39820 -35506.7 1410.36 129456 125401 -20982.5 -7180.97 -27191.2 151351 14171.5 -108304 5064.9 
15710.8 -17505.7 -15608.9 621.355 56914.8 55130.8 -9225.81 -3158.2 -11954 66537.9 6229.42 -47613.5 2227.69 
-10967.5 12221 10896.8 -433.92 -39729.8 -38486 6439.63 2203.63 8344.68 -46449 -4349.98 33238.9 -1555.42 
10003.2 -11144.7 -9937.36 395.278 36233 35098.9 -5872.28 -2009.29 -7611.45 42362.2 3966.57 -30313.4 1416.76 
25607.9 -28533.8 -25442.3 1010.81 92765.3 89859.9 -15037.2 -5146.92 -19483.5 108454 10154.5 -77607.8 3630.93 
-39070.8 43532.1 38818.3 -1543.38 -141529 -137096 22940 7851.17 29727.2 -165465 -15492.2 118403 -5538.42 
