-5331.12 -3302.52 1152.78 20239.9 6058.91 11076.8 6001.3 13477.2 -7945.66 19436.7 -2644.19 -1755.66 994 -7313.94 801.52 1282.99 8223.38 
-19700.4 -12206.4 4260.86 74803.9 22391 40937.6 22180.7 49813.4 -29370.6 71837.7 -9773.13 -6489.62 3673.53 -27032 2966.33 4738.75 30392.8 
-2242.79 -1390.64 486.147 8517.6 2550.24 4660.43 2524.68 5672.51 -3344.16 8178.53 -1113.78 -739.798 417.554 -3077.64 336.953 539.064 3460.61 
-8179.96 -5068.44 1768.47 31060.1 9296.7 16997.3 9210.69 20684.9 -12196.2 29828.9 -4057.65 -2693.75 1525.37 -11223.4 1230.84 1966.9 12620.1 
-6354.32 -3937.81 1374.04 24130.8 7222.57 13205.3 7155.11 16069.3 -9474.82 23174.6 -3151.88 -2093.89 1184.55 -8721.06 956.067 1529.46 9804.74 
532.344 328.946 -115.283 -2018.8 -604.153 -1105.11 -597.662 -1344.52 791.864 -1938.06 264.662 174.561 -98.7142 728.193 -79.4871 -128.506 -819.711 
6344.54 3930.27 -1372.08 -24092.6 -7210.39 -13184.7 -7144.37 -16043.3 9459.05 -23137 3146.89 2090.84 -1183.63 8706.26 -955.151 -1527.16 -9788.06 
6504.23 4031.36 -1406.3 -24699.9 -7394.16 -13516.6 -7324.53 -16449.3 9697.67 -23720.9 3227.37 2143.48 -1212.04 8926.68 -980.131 -1565.09 -10036.7 
3218.3 1993 -696.51 -12217.1 -3656.82 -6686.02 -3622.28 -8136.38 4797.23 -11732.9 1595.53 1060.19 -599.16 4415.73 -485.419 -774.021 -4964.32 
9200.78 5700.37 -1989.52 -34934.4 -10456.2 -19117.5 -10359.4 -23264.6 13716.1 -33549.1 4564.06 3029.61 -1715.07 12624.7 -1385.1 -2212.23 -14194.3 
-4949.07 -3066.43 1070.25 18791.7 5625.57 10283.6 5571.68 12514.4 -7378.3 18047.1 -2455.33 -1629.72 923.132 -6791.11 744.971 1191.12 7635.62 
8032.95 4976.8 -1737.75 -30503.6 -9130.02 -16692.4 -9044.06 -20313 11976.3 -29293.9 3985.12 2646.31 -1497.24 11021.9 -1210.22 -1932.83 -12393.6 
-7087 -4390.79 1532.64 26910.9 8054.92 14726.1 7980.31 17920.3 -10566.3 25842.5 -3515.55 -2335.26 1322.07 -9723.64 1066.01 1704.08 10933.6 
